transaction_id,customer_id,product,transaction_date,quantity,amount
TXN-001087609,CUST-0001715,Tablet,2023-06-13,2,955.91
TXN-001087610,CUST-0009749,Smart Watch,2023-06-18,2,645.37
TXN-001087611,CUST-0048076,Power Bank,2024-01-21,2,86.05
TXN-001087612,CUST-0046123,Monitor,2023-09-30,4,1277.59
TXN-001087613,CUST-9087613,Tablet,2024-04-03,2,841.60
TXN-001087614,CUST-0021531,Desk Lamp,2023-04-20,2,82.38
TXN-001087615,CUST-0025156,Laptop,2024-04-02,1,1251.62
TXN-001087616,CUST-0107668,Speaker,2025-01-24,4,731.21
TXN-001087617,CUST-0134734,Desk Lamp,2025-07-07,3,133.59
TXN-001087618,CUST-0394853,External SSD,2023-01-15,4,574.53
TXN-001087619,CUST-0108265,Printer,2024-07-22,3,637.39
TXN-001087620,CUST-0395496,Printer,2023-06-07,5,1025.70
TXN-001087621,CUST-0069649,Microphone,2025-09-04,4,509.04
TXN-001087622,CUST-0021731,Mouse,2024-10-03,1,36.87
TXN-001087623," cust-0437416  ",Monitor,2024-12-07,1,277.16
TXN-001087624,CUST-0370898,Smartphone,2023-03-13,5,4104.59
TXN-001087625,CUST-0194916,Desk Lamp,2024-05-05,3,128.79
TXN-001087626,CUST-0201514,Printer,2023-09-09,1,206.81
TXN-001087627,CUST-0137372,Smartphone,2024-10-08,5,4393.10
TXN-001087628,CUST-0346147,Smartphone,2024-03-09,4,3126.60
TXN-001087629,CUST-0169011,Printer,2025-07-25,1,222.43
TXN-001087630,CUST-0000017,Standing Desk,2024-11-06,4,2165.99
TXN-001087631,CUST-0297385,Webcam,2025-05-17,1,55.63
TXN-001087632,CUST-0160986,Office Chair,2023-06-26,2,506.19
TXN-001087633,CUST-0240121,Headphones,2023-08-18,3,389.54
TXN-001087634,CUST-0136342,USB-C Hub,2023-08-04,5,297.28
TXN-001087635,CUST-0372754,Power Bank,2025-02-12,4,144.51
TXN-001087636,CUST-0014905,Desk Lamp,2025-02-16,4,-168.58
TXN-001087637,CUST-0177324,Office Chair,2023-01-09,5,1241.56
TXN-001087638,CUST-0044122,Headphones,2024-10-31,5,586.06
TXN-001087639,CUST-0348574,Monitor,2025-01-13,2,595.24
TXN-001087640,CUST-0437046,Printer,2023-09-16,3,626.76
TXN-001087641,CUST-0093739,Keyboard,2023-04-12,3,226.96
TXN-001087642,CUST-0024462,Power Bank,2023-06-29,5,199.67
TXN-001087643,CUST-0193760,USB-C Hub,2024-08-18,3,153.81
TXN-001087644,CUST-0499609,Mouse,2023-05-04,4,149.00
TXN-001087645,CUST-0300554,Graphics Card,2024-01-16,2,1492.80
TXN-001087646,CUST-0264807,Laptop,2025-07-22,2,2428.71
TXN-001087647,CUST-0227126,Monitor,2023-11-24,2,633.38
TXN-001087648,CUST-0437005,USB-C Hub,2023-07-21,3,168.33
TXN-001087649,CUST-0038432,Laptop,2023-01-16,1,1251.75
TXN-001087650,CUST-0177318,Speaker,2024-04-07,2,363.72
TXN-001087651,CUST-0002705,Power Bank,2024-05-04,3,110.84
TXN-001087652,CUST-0237004,Keyboard,2025-02-13,3,237.98
TXN-001087653,CUST-0353472,USB-C Hub,2023-03-25,1,50.09
TXN-001087654,CUST-0034362,Office Chair,2025-04-26,5,1325.11
TXN-001087655,CUST-0014007,USB-C Hub,2023-11-06,5,252.68
TXN-001087656,CUST-0001945,Office Chair,2025-06-07,1,235.67
TXN-001087657,CUST-0059362,External SSD,2025-09-23,4,519.00
TXN-001087658,CUST-0002522,Power Bank,2025-04-24,5,215.58
TXN-001087659,CUST-0122334,Keyboard,2025-05-01,2,161.32
TXN-001087660,CUST-0015506,Smartphone,2025-02-26,2,1575.45
TXN-001087661,CUST-0178932,Printer,2023-04-27,3,667.69
TXN-001087662,CUST-0052239,Microphone,2025-01-22,3,367.81
TXN-001087663,CUST-0364603,Monitor,2025-03-09,1,290.07
TXN-001087664,CUST-0005755,Microphone,2025-09-23,2,267.85
TXN-001087665,CUST-0144688,Headphones,2025-02-23,4,435.91
TXN-001087666,CUST-0140248,Graphics Card,2024-08-12,4,2654.35
TXN-001087667,CUST-0247297,Printer,2025-09-01,2,427.52
TXN-001087668,CUST-0002856,Monitor,2024-08-12,1,305.87
TXN-001087669,CUST-0059906,Smartphone,2024-06-14,3,2390.44
TXN-001087670,CUST-0110396,Keyboard,2023-07-06,2,140.45
TXN-001087671,CUST-0009432,Headphones,2023-05-27,4,514.67
TXN-001087672,CUST-0453705,Smart Watch,2023-05-27,1,334.49
TXN-001087673," cust-0060094  ",Power Bank,2023-07-17,1,40.41
TXN-001087674,CUST-0498527,Graphics Card,2024-02-13,5,3393.10
TXN-001087675,CUST-0318435,USB-C Hub,2025-02-04,5,288.73
TXN-001087676,CUST-0316488,Graphics Card,2023-05-22,4,2597.70
TXN-001087677,CUST-0100447,Office Chair,2024-10-02,3,737.29
TXN-001087678,CUST-0278716,Graphics Card,2023-06-05,5,3569.84
TXN-001087679,CUST-0000307,Tablet,2023-03-04,2,939.59
TXN-001087680,CUST-0097291,External SSD,2025-05-22,5,631.45
TXN-001087681,CUST-0082858,Standing Desk,2024-11-17,2,1058.86
TXN-001087682,CUST-0013113,Desk Lamp,2023-05-28,3,140.60
TXN-001087683,CUST-0055744,Smartphone,2023-08-25,1,789.04
TXN-001087684,CUST-0172073,Laptop,2023-05-13,5,5529.34
TXN-001087685,CUST-0333909,Router,2024-10-11,5,513.90
TXN-001087686,CUST-0141283,Speaker,2024-10-07,2,351.43
TXN-001087687,CUST-0072749,Smartphone,2023-01-05,1,826.19
TXN-001087688,CUST-0022692,Microphone,2025-04-01,4,484.92
TXN-001087689,CUST-0001871,Standing Desk,2023-09-13,4,2299.05
TXN-001087690,CUST-0195191,Smart Watch,2023-03-26,2,646.27
TXN-001087691,CUST-0278103,Smart Watch,2023-04-16,4,1165.40
TXN-001087692,CUST-0081558,Headphones,2023-08-10,4,498.72
TXN-001087693,CUST-0003127,Microphone,2024-02-28,3,410.94
TXN-001087694,CUST-0261200,Webcam,2025-06-02,2,114.20
TXN-001087695,CUST-0041904,Monitor,2023-11-24,5,1464.44
TXN-001087696,CUST-0298540,Router,2025-08-20,1,97.38
TXN-001087697,CUST-0009005,Office Chair,2024-07-10,4,948.50
TXN-001087698,CUST-0012296,Speaker,2023-03-26,5,931.86
TXN-001087699,CUST-0067549,Router,2025-08-11,2,192.04
TXN-001087700,CUST-0347752,Webcam,2025-03-21,2,126.70
TXN-001087700,CUST-0347752,Webcam,2025-03-21,2,126.70
TXN-001087701,CUST-0000305,Office Chair,2024-07-11,2,505.80
TXN-001087702,CUST-0081825,External SSD,2023-01-22,1,136.62
TXN-001087703,CUST-0035967,Mouse,2025-06-29,4,148.11
TXN-001087704,CUST-0062032,Speaker,2023-06-07,3,583.30
TXN-001087705,CUST-0142330,Webcam,2024-10-02,3,175.69
TXN-001087706,CUST-0371702,Standing Desk,2023-09-20,5,2738.07
TXN-001087707,CUST-0012921,USB-C Hub,2025-05-31,1,50.50
TXN-001087708,CUST-0000212,Mouse,2025-05-27,5,183.36
TXN-001087709,CUST-0383368,Headphones,2023-03-23,1,116.10
TXN-001087710,CUST-0003636,Laptop,2025-07-29,1,1116.63
TXN-001087711,CUST-0000115,Router,2025-08-23,5,442.38
TXN-001087712,CUST-0012134,Smart Watch,2023-11-02,3,965.06
TXN-001087713,CUST-0112071,External SSD,2025-06-30,5,749.60
TXN-001087714,CUST-0377446,Webcam,2024-06-21,4,251.02
TXN-001087715,CUST-0220549,Router,2024-04-08,4,345.51
TXN-001087716,CUST-0002232,Microphone,2023-08-04,4,484.18
TXN-001087717,CUST-0067790,Smartphone,2023-12-15,3,2549.22
TXN-001087718,CUST-0028198,Laptop,2023-08-26,2,2540.82
TXN-001087719,CUST-0045617,Headphones,2024-02-22,1,109.70
TXN-001087720,CUST-0010139,External SSD,2023-04-12,1,151.94
TXN-001087721,CUST-0250661,Headphones,2024-04-30,2,218.21
TXN-001087722,CUST-0038223,Microphone,2023-01-15,1,135.74
TXN-001087723," cust-0000308  ",Office Chair,2023-12-22,1,265.92
TXN-001087724,CUST-0206045,Laptop,2023-12-17,3,3641.45
TXN-001087725,CUST-0000692,Mouse,2024-01-31,2,72.34
TXN-001087726,CUST-0403699,Keyboard,2024-06-30,2,160.55
TXN-001087727,CUST-0260215,Office Chair,2023-06-29,3,751.18
TXN-001087728,CUST-0323048,Webcam,2023-08-01,4,259.53
TXN-001087729,CUST-0002187,Mouse,2024-02-20,2,70.58
TXN-001087730,CUST-0355956,Mouse,2025-03-19,3,94.79
TXN-001087731,CUST-0214591,Power Bank,2025-06-10,3,116.27
TXN-001087732,CUST-0062691,Desk Lamp,2023-12-17,3,126.79
TXN-001087733,CUST-0108636,Monitor,2023-06-11,3,952.07
TXN-001087734,CUST-0016143,Webcam,2024-10-18,1,62.31
TXN-001087735,CUST-0000362,Smartphone,2023-09-10,5,4093.89
TXN-001087736,CUST-0322446,Desk Lamp,2024-11-12,3,141.30
TXN-001087737,CUST-0272093,Smartphone,2024-09-16,2,1690.77
TXN-001087738,CUST-0170661,Printer,2024-08-09,4,913.70
TXN-001087739,CUST-0000001,Monitor,2024-10-24,3,848.64
TXN-001087740,CUST-0142934,Monitor,2025-01-28,2,608.18
TXN-001087741,CUST-0241978,Office Chair,2023-12-15,3,740.88
TXN-001087742,CUST-0333551,Monitor,2023-08-15,2,541.79
TXN-001087743,CUST-0117883,Office Chair,2024-05-03,3,849.93
TXN-001087744,CUST-0126652,Smart Watch,2023-09-05,2,693.63
TXN-001087745,CUST-0154054,Laptop,2025-01-26,5,5777.91
TXN-001087746,CUST-0079928,Standing Desk,2025-05-26,5,2671.53
TXN-001087747,CUST-0420893,Router,2024-01-20,4,353.83
TXN-001087748,CUST-0026453,Graphics Card,2024-09-10,5,3756.76
TXN-001087749,CUST-0020452,Standing Desk,2024-07-12,1,520.33
TXN-001087750,CUST-0057394,Laptop,2024-04-19,4,4589.39
TXN-001087751,CUST-0000667,Standing Desk,2024-09-16,5,2747.89
TXN-001087752,CUST-0164079,Standing Desk,2025-04-07,2,1106.87
TXN-001087753,CUST-0283346,Webcam,2023-07-12,3,180.61
TXN-001087754,CUST-0227812,Headphones,2024-01-15,4,491.34
TXN-001087755,CUST-0040849,Office Chair,2023-12-16,3,778.60
TXN-001087756,CUST-0151664,External SSD,2023-08-08,1,138.35
TXN-001087757,CUST-0185151,Microphone,2025-01-20,3,394.44
TXN-001087758,CUST-0171168,Microphone,2024-07-10,5,602.02
TXN-001087759,CUST-0002115,Smartphone,2023-07-25,2,1690.06
TXN-001087760,CUST-0063960,Power Bank,2024-03-21,4,174.05
TXN-001087761,CUST-0027748,Laptop,2023-01-20,4,5006.18
TXN-001087762,CUST-0344101,Microphone,2024-09-01,4,548.90
TXN-001087763,CUST-0484604,Standing Desk,2023-09-10,4,2355.22
TXN-001087764,CUST-0001048,USB-C Hub,2024-02-06,2,102.49
TXN-001087765,CUST-0361787,Smart Watch,2024-02-16,5,1517.57
TXN-001087766,CUST-0077779,Speaker,2024-04-06,1,174.97
TXN-001087767,CUST-0003668,Webcam,2025-02-12,1,56.40
TXN-001087768,CUST-0361101,Printer,2023-10-02,4,814.98
TXN-001087769,CUST-0322175,Webcam,2024-04-21,2,113.08
TXN-001087770,CUST-0002456,Tablet,2023-10-21,4,1883.76
TXN-001087771,CUST-0451207,Printer,2023-11-07,1,197.71
TXN-001087772,CUST-0088265,Smart Watch,2025-05-31,,1561.66
TXN-001087773," cust-0026495  ",Webcam,2024-07-23,1,65.03
TXN-001087774,CUST-0275280,Laptop,2025-09-22,1,1244.26
TXN-001087775,CUST-0196279,Standing Desk,2023-02-04,5,2431.67
TXN-001087776,CUST-0083344,Webcam,2024-01-12,1,65.73
TXN-001087777,CUST-0243216,Monitor,2025-06-25,3,981.29
TXN-001087778,CUST-0397570,Power Bank,2023-09-10,4,170.67
TXN-001087779,CUST-0000280,Smart Watch,2025-07-18,3,968.47
TXN-001087780,CUST-0124289,Monitor,2023-05-31,5,1351.60
TXN-001087781,CUST-0132005,Speaker,2023-06-10,4,711.92
TXN-001087782,CUST-0390094,Monitor,2025-02-06,5,1438.05
TXN-001087783,CUST-0310691,Smartphone,2024-05-28,3,2591.74
TXN-001087784,CUST-0323362,External SSD,2025-07-01,1,138.60
TXN-001087785,CUST-0357507,Printer,2024-02-03,4,792.75
TXN-001087786,CUST-0499220,Graphics Card,2024-12-25,4,3036.11
TXN-001087787,CUST-0223188,Smart Watch,2024-06-12,2,594.27
TXN-001087788,CUST-0453829,Mouse,2024-08-24,3,108.21
TXN-001087789,CUST-0112685,Smart Watch,2023-10-06,3,882.70
TXN-001087790,CUST-0496900,Graphics Card,2024-08-25,1,647.75
TXN-001087791,CUST-0018365,Headphones,2024-12-28,4,469.67
TXN-001087792,CUST-0011291,Laptop,2024-08-28,5,5609.81
TXN-001087793,CUST-0165477,Headphones,2023-04-23,4,514.94
TXN-001087794,CUST-0060491,Headphones,2025-04-21,5,614.28
TXN-001087795,CUST-0085291,Printer,2023-03-31,4,827.67
TXN-001087796,CUST-0065699,Microphone,2024-06-01,2,271.18
TXN-001087797,CUST-0499846,Desk Lamp,2023-02-09,1,41.34
TXN-001087798,CUST-0019527,Standing Desk,2024-04-09,5,2838.23
TXN-001087799,CUST-0038425,Speaker,2024-09-12,3,572.30
TXN-001087800,CUST-0195898,Smart Watch,2024-09-23,1,342.52
TXN-001087800,CUST-0195898,Smart Watch,2024-09-23,1,342.52
TXN-001087801,CUST-0076646,USB-C Hub,2023-06-16,3,154.81
TXN-001087802,CUST-0374604,Smart Watch,2024-12-25,1,351.21
TXN-001087803,CUST-0011229,Printer,2024-01-09,2,459.22
TXN-001087804,CUST-0087030,Speaker,2023-03-18,3,543.64
TXN-001087805,CUST-0004810,Office Chair,2024-09-30,1,253.58
TXN-001087806,CUST-0201527,Smart Watch,2023-02-25,3,891.27
TXN-001087807,CUST-0504629,Printer,2023-05-24,1,229.18
TXN-001087808,CUST-0452913,USB-C Hub,2023-04-13,3,178.78
TXN-001087809,CUST-0374297,Printer,2024-10-22,3,574.33
TXN-001087810,CUST-0455787,Speaker,2023-09-13,3,489.48
TXN-001087811,CUST-0022211,Monitor,2025-08-10,1,283.97
TXN-001087812,CUST-0008253,Smart Watch,2023-12-14,1,314.89
TXN-001087813,CUST-0310778,Office Chair,2024-03-28,1,259.85
TXN-001087814,CUST-0322216,Graphics Card,2023-06-18,3,2035.53
TXN-001087815,CUST-0273785,Mouse,2024-04-09,4,134.86
TXN-001087816,CUST-0045411,Mouse,2025-08-27,4,151.97
TXN-001087817,CUST-0418538,Standing Desk,2024-01-08,4,2252.34
TXN-001087818,CUST-0165870,Speaker,2025-06-13,2,349.33
TXN-001087819,CUST-0453832,Standing Desk,2025-01-25,2,1155.28
TXN-001087820,CUST-0056576,Graphics Card,2024-08-24,4,3029.96
TXN-001087821,CUST-0167964,Monitor,2023-08-12,3,989.04
TXN-001087822,CUST-0159660,Office Chair,2025-09-25,5,1403.82
TXN-001087823," cust-0008104  ",Graphics Card,2023-06-30,5,3647.83
TXN-001087824,CUST-0083257,Standing Desk,2023-08-09,5,2596.84
TXN-001087825,CUST-0027035,Power Bank,2024-10-14,1,38.13
TXN-001087826,CUST-0418644,Router,2023-07-25,2,199.83
TXN-001087827,CUST-0402815,Router,2024-03-30,3,310.79
TXN-001087828,CUST-0237494,Standing Desk,2024-10-15,2,1075.14
TXN-001087829,CUST-0000254,Webcam,2023-01-10,1,57.50
TXN-001087830,CUST-0000029,Mouse,2024-04-02,1,32.27
TXN-001087831,CUST-0342509,Mouse,2025-01-30,5,191.24
TXN-001087832,CUST-0000741,Speaker,2023-11-17,3,578.60
TXN-001087833,CUST-0037208,Mouse,2024-04-10,5,167.66
TXN-001087834,CUST-0447476,USB-C Hub,2025-01-25,3,161.68
TXN-001087835,CUST-0058100,Smart Watch,2024-11-12,3,991.34
TXN-001087836,CUST-0151480,Monitor,2025-09-05,5,1388.82
TXN-001087837,CUST-0054339,Router,2023-07-22,2,182.83
TXN-001087838,CUST-0480128,Tablet,2025-02-24,1,448.70
TXN-001087839,CUST-0171997,USB-C Hub,2023-11-04,1,56.76
TXN-001087840,CUST-0049308,Keyboard,2023-09-03,2,164.06
TXN-001087841,CUST-0129921,External SSD,2024-10-23,2,257.09
TXN-001087842,CUST-0236790,Webcam,2024-04-18,2,123.88
TXN-001087843,CUST-0033525,Microphone,2023-12-12,4,560.48
TXN-001087844,CUST-0112894,Microphone,2023-10-01,1,129.04
TXN-001087845,CUST-0289190,Webcam,2023-06-23,3,180.41
TXN-001087846,CUST-0190199,Monitor,2024-12-17,4,1318.07
TXN-001087847,CUST-0074801,Router,2023-04-01,1,85.51
TXN-001087848,CUST-0046917,Standing Desk,2023-12-19,3,1498.92
TXN-001087849,CUST-0071803,Smart Watch,2025-08-13,4,1175.48
TXN-001087850,CUST-0013777,Printer,2023-06-20,5,1123.64
TXN-001087851,CUST-0486325,Graphics Card,2025-01-19,4,2836.94
TXN-001087852,CUST-0261413,Standing Desk,2024-01-07,1,487.35
TXN-001087853,CUST-0007521,Smart Watch,2025-03-25,5,1717.38
TXN-001087854,CUST-0055300,USB-C Hub,2025-04-30,1,54.89
TXN-001087855,CUST-0172676,Tablet,2024-01-20,5,2125.22
TXN-001087856,CUST-0259843,External SSD,2024-11-13,1,133.45
TXN-001087857,CUST-0318111,Speaker,2025-01-03,4,702.06
TXN-001087858,CUST-0093140,Standing Desk,2025-07-06,2,1019.45
TXN-001087859,CUST-0347086,Office Chair,2025-08-06,2,479.98
TXN-001087860,CUST-0243766,Desk Lamp,2024-09-26,2,97.36
TXN-001087861,CUST-0037391,Graphics Card,2023-08-15,2,1492.60
TXN-001087862,CUST-0180644,Laptop,2024-11-21,1,1115.99
TXN-001087863,CUST-0061715,Graphics Card,2024-04-24,2,1443.67
TXN-001087864,CUST-0012014,Speaker,2024-06-05,3,593.60
TXN-001087865,CUST-0018038,External SSD,2025-07-16,5,705.58
TXN-001087866,CUST-0108415,Monitor,2023-11-25,2,577.97
TXN-001087867,CUST-0266480,Standing Desk,2023-02-12,1,512.63
TXN-001087868,CUST-0059380,Tablet,2023-03-16,2,916.06
TXN-001087869,CUST-0068214,Smartphone,2023-06-21,5,4193.15
TXN-001087870,CUST-0291057,Tablet,2024-03-29,4,1677.45
TXN-001087871,CUST-0187049,Mouse,2025-01-19,4,128.92
TXN-001087872,CUST-0289472,Standing Desk,2023-10-13,5,2680.01
TXN-001087873," cust-0322102  ",Smartphone,2024-10-27,4,3157.31
TXN-001087874,CUST-0002360,USB-C Hub,2023-08-23,2,113.41
TXN-001087875,CUST-0109241,Tablet,2023-02-07,2,894.65
TXN-001087876,CUST-0478579,Desk Lamp,2024-01-08,1,45.03
TXN-001087877,CUST-0157247,Desk Lamp,2024-07-13,3,135.34
TXN-001087878,CUST-0012140,Speaker,2025-09-22,3,593.41
TXN-001087879,CUST-0005816,Smartphone,2025-03-01,2,1619.84
TXN-001087880,CUST-0006004,Speaker,2024-01-14,2,325.46
TXN-001087881,CUST-0417745,Printer,2024-04-21,5,980.04
TXN-001087882,CUST-0071540,Standing Desk,2024-10-02,5,2615.04
TXN-001087883,CUST-0047569,Headphones,2025-09-20,5,614.82
TXN-001087884,CUST-0488404,Monitor,2024-11-06,5,1450.69
TXN-001087885,CUST-0076761,Webcam,2023-10-17,2,109.11
TXN-001087886,CUST-0153839,Speaker,2025-08-13,4,763.63
TXN-001087887,CUST-0012398,Speaker,2023-03-13,2,338.50
TXN-001087888,CUST-0035528,Keyboard,2023-03-26,3,223.86
TXN-001087889,CUST-0261960,Power Bank,2023-12-01,1,36.81
TXN-001087890,CUST-0043562,Keyboard,2023-12-31,4,294.58
TXN-001087891,CUST-0005054,Power Bank,2023-10-15,1,43.82
TXN-001087892,CUST-0004689,Speaker,2025-05-28,5,908.89
TXN-001087893,CUST-0022750,Speaker,2023-04-01,1,172.63
TXN-001087894,CUST-0351966,Office Chair,2023-08-06,2,559.53
TXN-001087895,CUST-0157274,Tablet,2025-03-03,1,454.37
TXN-001087896,CUST-0002181,Smart Watch,2024-11-06,4,1241.96
