transaction_id,customer_id,product,transaction_date,quantity,amount
TXN-002537540,CUST-0381297,Smart Watch,2023-01-06,5,1606.51
TXN-002537541,CUST-0129218,Router,2023-01-17,2,204.03
TXN-002537542,CUST-0042513,USB-C Hub,2024-04-29,1,55.24
TXN-002537543,CUST-0319412,External SSD,2024-02-13,4,537.19
TXN-002537544,CUST-0202741,Smart Watch,2023-08-17,2,689.18
TXN-002537545,CUST-0069850,External SSD,2023-10-26,4,551.28
TXN-002537546,CUST-0044264,Power Bank,2023-09-19,5,216.82
TXN-002537547,CUST-0006882,Mouse,2023-01-26,1,32.66
TXN-002537548,CUST-0316942,Speaker,2023-09-18,3,494.28
TXN-002537549,CUST-0003153,Keyboard,2023-07-23,1,67.65
TXN-002537550,CUST-0207356,Webcam,2024-11-24,3,170.06
TXN-002537551,CUST-0191622,Webcam,2024-04-03,1,60.96
TXN-002537552,CUST-0441703,Mouse,2025-09-18,1,34.64
TXN-002537553,CUST-0279303,Monitor,2023-01-28,3,853.57
TXN-002537554,CUST-0252153,Speaker,2024-12-10,1,164.51
TXN-002537555,CUST-0068228,Microphone,2023-11-23,2,234.28
TXN-002537556,CUST-0000654,Desk Lamp,2024-01-22,4,163.07
TXN-002537557,CUST-0004190,Tablet,2023-06-20,4,1794.74
TXN-002537558,CUST-0079263,Headphones,2025-02-06,3,340.88
TXN-002537559,CUST-0025476,USB-C Hub,2025-07-12,2,100.76
TXN-002537560,CUST-0092045,Mouse,2024-01-30,5,164.92
TXN-002537561,CUST-0018394,Microphone,2025-01-02,2,257.79
TXN-002537562,CUST-0100394,Standing Desk,2024-01-14,2,1176.14
TXN-002537563,CUST-0055164,USB-C Hub,2024-12-11,4,229.83
TXN-002537564,CUST-0091040,Webcam,2024-12-11,4,256.64
TXN-002537565,CUST-0224721,Printer,2025-09-01,4,811.31
TXN-002537566,CUST-0012313,Headphones,2023-05-29,4,476.70
TXN-002537567,CUST-0442900,Printer,2025-06-24,5,1011.79
TXN-002537568,CUST-0332940,Office Chair,2024-11-19,3,804.63
TXN-002537569,CUST-0013329,Microphone,2024-06-07,2,270.85
TXN-002537570,CUST-0209170,Webcam,2024-12-01,4,223.74
TXN-002537571,CUST-0066783,Power Bank,2024-07-01,4,163.14
TXN-002537572,CUST-0075009,Smart Watch,2024-05-27,5,1467.75
TXN-002537573," cust-0007338  ",Router,2023-10-27,2,185.39
TXN-002537574,CUST-0406092,Keyboard,2025-04-04,3,229.82
TXN-002537575,CUST-0180263,USB-C Hub,2024-10-18,5,264.68
TXN-002537576,CUST-0012544,Headphones,2023-08-23,5,555.09
TXN-002537577,CUST-0206828,USB-C Hub,2024-01-15,5,289.57
TXN-002537578,CUST-0175158,Mouse,2024-02-25,1,34.46
TXN-002537579,CUST-0171670,External SSD,2024-09-18,5,671.96
TXN-002537580,CUST-0102995,Tablet,2023-08-24,5,2404.92
TXN-002537581,CUST-0266652,Standing Desk,2025-07-15,3,1565.86
TXN-002537582,CUST-0437170,Webcam,2023-01-28,5,321.84
TXN-002537583,CUST-0461504,Speaker,2024-06-04,1,194.43
TXN-002537584,CUST-0003572,Router,2025-04-29,5,460.73
TXN-002537585,CUST-0135775,Monitor,2025-01-04,5,1641.80
TXN-002537586,CUST-0087860,External SSD,2024-04-06,2,295.05
TXN-002537587,CUST-0088276,Mouse,2023-03-24,3,103.41
TXN-002537588,CUST-0017187,Standing Desk,2025-03-26,3,1536.37
TXN-002537589,CUST-0384812,Power Bank,2025-07-29,2,85.99
TXN-002537590,CUST-0237277,Desk Lamp,2025-05-29,4,170.56
TXN-002537591,CUST-0279772,Keyboard,2024-08-04,3,236.70
TXN-002537592,CUST-0021804,Power Bank,2025-05-11,5,207.54
TXN-002537593,CUST-0080050,Printer,2025-04-18,1,196.74
TXN-002537594,CUST-0134924,Office Chair,2025-03-04,4,999.69
TXN-002537595,CUST-0056442,Desk Lamp,2023-09-07,3,126.31
TXN-002537596,CUST-0033859,Keyboard,2025-03-16,3,211.78
TXN-002537597,CUST-0098021,Webcam,2025-01-03,1,58.01
TXN-002537598,CUST-0032373,Keyboard,2024-12-26,1,72.86
TXN-002537599,CUST-0144217,Microphone,2024-08-02,3,412.85
TXN-002537600,CUST-0148417,USB-C Hub,2024-03-22,1,56.68
TXN-002537600,CUST-0148417,USB-C Hub,2024-03-22,1,56.68
TXN-002537601,CUST-0012497,Office Chair,2024-02-18,1,271.65
TXN-002537602,CUST-0068912,Office Chair,2024-10-26,1,282.07
TXN-002537603,CUST-0453346,Webcam,2024-07-15,4,249.30
TXN-002537604,CUST-0009414,Keyboard,2024-11-26,3,228.21
TXN-002537605,CUST-0042247,Smart Watch,2023-07-27,4,1292.48
TXN-002537606,CUST-0018936,Power Bank,2024-03-01,3,113.32
TXN-002537607,CUST-0133660,Standing Desk,2025-08-29,3,1597.36
TXN-002537608,CUST-0329653,Tablet,2025-05-27,3,1414.85
TXN-002537609,CUST-0000026,Smartphone,2024-11-14,2,1744.89
TXN-002537610,CUST-0182372,Tablet,2023-05-09,4,1633.10
TXN-002537611,CUST-0197974,Keyboard,2025-05-22,5,364.33
TXN-002537612,CUST-0115293,Mouse,2025-04-16,5,165.73
TXN-002537613,CUST-9037613,Smart Watch,2024-12-11,1,349.52
TXN-002537614,CUST-0502506,Office Chair,2023-05-23,1,238.49
TXN-002537615,CUST-0006293,Printer,2023-01-08,4,836.46
TXN-002537616,CUST-0107431,Keyboard,2024-02-26,3,203.19
TXN-002537617,CUST-0072730,Mouse,2025-03-19,3,105.27
TXN-002537618,CUST-0489184,Monitor,2024-03-06,3,961.81
TXN-002537619,CUST-0440197,Smartphone,2024-09-20,4,
TXN-002537620,CUST-0255712,Headphones,2025-04-28,2,243.30
TXN-002537621,CUST-0006348,Mouse,2023-03-27,2,69.47
TXN-002537622,CUST-0096762,Laptop,2024-05-22,1,1225.60
TXN-002537623," cust-0003663  ",Standing Desk,2025-08-02,5,2879.48
TXN-002537624,CUST-0260438,Speaker,2024-01-08,4,771.33
TXN-002537625,CUST-0407541,Router,2025-01-15,3,288.49
TXN-002537626,CUST-0345003,Office Chair,2024-08-20,4,1100.37
TXN-002537627,CUST-0020387,Keyboard,2023-09-04,4,316.18
TXN-002537628,CUST-0033449,Headphones,2023-12-30,2,252.30
TXN-002537629,CUST-0006612,Router,2023-05-24,5,448.50
TXN-002537630,CUST-0126818,Mouse,2024-07-10,3,113.48
TXN-002537631,CUST-0023554,Router,2023-03-27,5,513.11
TXN-002537632,CUST-0403444,External SSD,2023-06-09,2,267.50
TXN-002537633,CUST-0002734,Headphones,2024-08-06,4,508.15
TXN-002537634,CUST-0089212,Mouse,2024-08-20,3,112.14
TXN-002537635,CUST-0115362,Standing Desk,2023-07-26,3,1689.19
TXN-002537636,CUST-0041682,Office Chair,2025-07-13,1,275.20
TXN-002537637,CUST-0506769,Monitor,2023-07-28,4,1271.45
TXN-002537638,CUST-0050572,Monitor,2025-07-17,3,860.19
TXN-002537639,CUST-0130525,Laptop,2024-06-30,4,4504.58
TXN-002537640,CUST-0000127,Webcam,2025-07-22,2,127.27
TXN-002537641,CUST-0467652,Standing Desk,2024-07-25,3,1778.29
TXN-002537642,CUST-0401414,Headphones,2024-11-07,3,371.37
TXN-002537643,CUST-0203244,Laptop,2024-05-03,2,2525.66
TXN-002537644,CUST-0000203,Printer,2023-10-04,5,953.28
TXN-002537645,CUST-0249149,Tablet,2023-04-03,2,878.20
TXN-002537646,CUST-0351497,Webcam,2023-01-09,,261.91
TXN-002537647,CUST-0177144,Webcam,2025-09-21,1,55.44
TXN-002537648,CUST-0382967,External SSD,2024-10-25,4,513.99
TXN-002537649,CUST-0010412,Keyboard,2023-07-01,5,363.78
TXN-002537650,CUST-0204692,Tablet,2024-02-02,1,423.06
TXN-002537651,CUST-0035825,Router,2023-08-24,3,302.73
TXN-002537652,CUST-0032961,External SSD,2023-06-11,3,417.86
TXN-002537653,CUST-0170658,Keyboard,2024-11-04,1,82.18
TXN-002537654,CUST-0012452,Tablet,2023-09-21,3,1329.95
TXN-002537655,CUST-0095040,Graphics Card,2024-02-21,4,3011.82
TXN-002537656,CUST-0345708,Webcam,2024-09-18,5,295.39
TXN-002537657,CUST-0397350,Office Chair,2025-02-19,3,705.44
TXN-002537658,CUST-0249602,Graphics Card,2024-07-12,4,2790.06
TXN-002537659,CUST-0347882,Microphone,2024-01-25,2,249.89
TXN-002537660,CUST-0112764,External SSD,2024-12-30,5,712.37
TXN-002537661,CUST-0475131,Tablet,2025-06-06,1,418.70
TXN-002537662,CUST-0149308,Router,2023-11-07,5,494.40
TXN-002537663,CUST-0071310,Webcam,2023-04-09,2,126.64
TXN-002537664,CUST-0074615,Keyboard,2023-03-23,4,290.12
TXN-002537665,CUST-0009684,Power Bank,2023-01-28,2,85.76
TXN-002537666,CUST-0225953,Tablet,2023-11-03,1,422.29
TXN-002537667,CUST-0103249,Desk Lamp,2024-03-17,1,46.19
TXN-002537668,CUST-0411256,Power Bank,2024-09-29,4,153.27
TXN-002537669,CUST-0280897,Standing Desk,2023-03-14,5,2544.80
TXN-002537670,CUST-0188450,Tablet,2023-05-10,2,815.98
TXN-002537671,CUST-0338415,Speaker,2023-11-27,2,358.62
TXN-002537672,CUST-0397382,Graphics Card,2023-03-27,4,2872.17
TXN-002537673," cust-0192239  ",Desk Lamp,2024-01-21,4,162.58
TXN-002537674,CUST-0040498,Tablet,2025-06-19,2,812.10
TXN-002537675,CUST-0000027,Monitor,2025-04-16,4,1305.28
TXN-002537676,CUST-0442147,Webcam,2024-05-12,2,120.02
TXN-002537677,CUST-0010850,Webcam,2023-04-14,2,110.60
TXN-002537678,CUST-0322579,Desk Lamp,2024-01-28,1,48.50
TXN-002537679,CUST-0242902,Webcam,2024-06-20,2,109.84
TXN-002537680,CUST-0038806,Smart Watch,2023-01-21,2,701.41
TXN-002537681,CUST-0378584,Office Chair,2023-01-14,4,1069.18
TXN-002537682,CUST-0000311,USB-C Hub,2024-02-29,2,108.43
TXN-002537683,CUST-0246968,Speaker,2023-11-09,2,380.05
TXN-002537684,CUST-0337172,USB-C Hub,2024-01-30,1,59.81
TXN-002537685,CUST-0003634,Smart Watch,2024-08-11,3,1026.37
TXN-002537686,CUST-0077619,USB-C Hub,2024-07-12,2,114.81
TXN-002537687,CUST-0224381,Mouse,2025-02-07,3,105.58
TXN-002537688,CUST-0140096,Tablet,2024-11-30,3,1391.59
TXN-002537689,CUST-0444083,Headphones,2023-01-03,1,119.60
TXN-002537690,CUST-0000096,Tablet,2023-03-29,2,842.66
TXN-002537691,CUST-0069897,Printer,2025-04-15,5,984.34
TXN-002537692,CUST-0250492,Keyboard,2025-05-15,4,292.04
TXN-002537693,CUST-0017033,Mouse,2023-08-29,1,37.84
TXN-002537694,CUST-0442279,Webcam,2024-04-29,4,250.37
TXN-002537695,CUST-0000550,Laptop,2025-01-30,1,1226.38
TXN-002537696,CUST-0352112,Tablet,2025-05-09,4,1966.08
TXN-002537697,CUST-0464768,Mouse,2023-02-13,3,107.91
TXN-002537698,CUST-0172753,Microphone,2024-03-12,5,657.69
TXN-002537699,CUST-0028554,Printer,2025-06-10,2,448.51
TXN-002537700,CUST-0058356,Graphics Card,2024-02-19,5,3313.41
TXN-002537700,CUST-0058356,Graphics Card,2024-02-19,5,3313.41
TXN-002537701,CUST-0004997,Office Chair,2024-06-04,3,830.61
TXN-002537702,CUST-0382281,Smartphone,2024-08-12,4,3338.72
TXN-002537703,CUST-0043321,Speaker,2024-07-20,1,192.12
TXN-002537704,CUST-0231774,Mouse,2023-07-13,5,160.06
TXN-002537705,CUST-0046466,Speaker,2024-10-30,5,846.55
TXN-002537706,CUST-0205388,USB-C Hub,2024-03-25,3,153.18
TXN-002537707,CUST-0152425,Graphics Card,2023-05-08,5,3473.18
TXN-002537708,CUST-0090894,Microphone,2024-01-24,1,123.54
TXN-002537709,CUST-0031909,Tablet,2025-05-31,1,427.98
TXN-002537710,CUST-0051197,Tablet,2024-02-01,1,413.51
TXN-002537711,CUST-0004360,External SSD,2023-02-28,5,656.78
TXN-002537712,CUST-0179627,USB-C Hub,2025-05-23,5,276.55
TXN-002537713,CUST-0035512,Smartphone,2025-01-27,4,3399.64
TXN-002537714,CUST-0015603,Laptop,2023-09-25,4,4381.77
TXN-002537715,CUST-0249498,Speaker,2025-01-20,3,537.16
TXN-002537716,CUST-0508306,Smartphone,2025-04-17,2,1594.16
TXN-002537717,CUST-0173027,Standing Desk,2025-08-19,3,1587.55
TXN-002537718,CUST-0412644,Smartphone,2025-05-23,4,3270.83
TXN-002537719,CUST-0304391,Keyboard,2024-08-25,3,246.69
TXN-002537720,CUST-0400041,Smart Watch,2025-05-26,1,331.38
TXN-002537721,CUST-0483549,Keyboard,2024-08-24,3,232.17
TXN-002537722,CUST-0059435,Power Bank,2025-02-22,2,77.25
TXN-002537723," cust-0325790  ",Graphics Card,2023-08-30,5,3723.51
TXN-002537724,CUST-0028789,Monitor,2025-02-09,5,1635.41
TXN-002537725,CUST-0074377,Router,2025-06-10,3,261.84
TXN-002537726,CUST-0002421,Speaker,2023-11-03,1,184.99
TXN-002537727,CUST-0488056,Microphone,2024-01-12,3,400.16
TXN-002537728,CUST-0082034,Keyboard,2023-04-27,5,408.21
TXN-002537729,CUST-0091834,Power Bank,2023-11-19,4,156.01
TXN-002537730,CUST-0190972,USB-C Hub,2023-10-08,2,113.28
TXN-002537731,CUST-0107859,Router,2023-05-07,4,377.54
TXN-002537732,CUST-0507092,Headphones,2024-12-02,1,111.31
TXN-002537733,CUST-0000024,Headphones,2023-11-26,2,228.58
TXN-002537734,CUST-0241656,Standing Desk,2024-03-29,5,2436.42
TXN-002537735,CUST-0006640,Office Chair,2024-10-19,1,281.23
TXN-002537736,CUST-0205673,Graphics Card,2024-04-02,5,3558.93
TXN-002537737,CUST-0001130,Smartphone,2024-11-25,5,4599.22
TXN-002537738,CUST-0348502,Smart Watch,2024-11-19,4,1208.83
TXN-002537739,CUST-0007352,USB-C Hub,2024-12-15,2,112.67
TXN-002537740,CUST-0464215,Microphone,2024-09-11,2,274.96
TXN-002537741,CUST-0098172,Webcam,2025-01-07,3,183.66
TXN-002537742,CUST-0197169,Graphics Card,2025-05-09,1,716.17
TXN-002537743,CUST-0424602,USB-C Hub,2025-04-18,3,152.82
TXN-002537744,CUST-0175413,Mouse,2024-06-29,2,68.26
TXN-002537745,CUST-0079663,Keyboard,2023-02-26,2,149.06
TXN-002537746,CUST-0406727,Power Bank,2023-12-18,2,87.93
TXN-002537747,CUST-0474114,Printer,2025-07-13,3,668.12
TXN-002537748,CUST-0078779,Power Bank,2024-01-18,3,116.75
TXN-002537749,CUST-0034398,Monitor,2024-05-27,3,900.40
TXN-002537750,CUST-0082921,Desk Lamp,2025-03-15,5,218.80
TXN-002537751,CUST-0000475,Graphics Card,2025-06-03,1,686.68
TXN-002537752,CUST-0160390,Office Chair,2023-03-31,4,1030.51
TXN-002537753,CUST-0007980,Smart Watch,2025-04-23,2,594.07
TXN-002537754,CUST-0227537,Monitor,2025-01-14,5,1545.10
TXN-002537755,CUST-0007784,USB-C Hub,2023-04-20,4,221.98
TXN-002537756,CUST-0055840,Office Chair,2023-09-23,4,982.17
TXN-002537757,CUST-0465663,Speaker,2025-03-27,4,719.82
TXN-002537758,CUST-0217744,Power Bank,2024-09-17,5,186.94
TXN-002537759,CUST-0463965,Smartphone,2023-10-01,3,2373.16
TXN-002537760,CUST-0151769,Keyboard,2024-01-27,1,73.16
TXN-002537761,CUST-0090317,External SSD,2024-03-02,5,698.34
TXN-002537762,CUST-0101178,Office Chair,2025-02-05,5,1178.81
TXN-002537763,CUST-0448934,External SSD,2024-08-29,5,653.24
TXN-002537764,CUST-0134672,Power Bank,2023-07-31,3,121.11
TXN-002537765,CUST-0000323,Router,2023-04-10,4,354.86
TXN-002537766,CUST-0048236,Office Chair,2025-04-29,5,1365.03
TXN-002537767,CUST-0051695,Tablet,2025-08-28,1,410.15
TXN-002537768,CUST-0208000,Keyboard,2023-02-07,2,143.01
TXN-002537769,CUST-0193815,Microphone,2024-11-03,5,696.74
TXN-002537770,CUST-0105349,Desk Lamp,2023-06-03,2,98.91
TXN-002537771,CUST-0140937,Desk Lamp,2023-09-01,1,42.50
TXN-002537772,CUST-0201658,Standing Desk,2023-01-25,1,582.97
TXN-002537773," cust-0020857  ",Tablet,2025-07-21,4,1728.98
TXN-002537774,CUST-0474798,Office Chair,2025-03-16,1,281.09
TXN-002537775,CUST-0021269,USB-C Hub,2023-08-20,3,156.49
TXN-002537776,CUST-0107392,Printer,2024-11-25,5,1058.03
TXN-002537777,CUST-0058759,Microphone,2025-09-25,2,273.82
TXN-002537778,CUST-0109695,External SSD,2023-04-03,5,711.66
TXN-002537779,CUST-0006799,Office Chair,2023-03-16,5,1402.28
TXN-002537780,CUST-0330032,Power Bank,2023-09-11,2,79.89
TXN-002537781,CUST-0313259,Monitor,2023-09-16,5,1399.57
TXN-002537782,CUST-0000658,Smartphone,2023-09-27,5,4199.49
TXN-002537783,CUST-0509644,Power Bank,2024-09-04,2,84.58
TXN-002537784,CUST-0036720,Power Bank,2023-01-28,3,130.20
TXN-002537785,CUST-0305814,Desk Lamp,2024-10-05,2,87.62
TXN-002537786,CUST-0003580,Desk Lamp,2024-03-03,3,148.10
TXN-002537787,CUST-0221099,Microphone,2025-09-08,5,647.80
TXN-002537788,CUST-0440979,Monitor,2025-05-06,5,1360.45
TXN-002537789,CUST-0385779,Graphics Card,2025-07-31,3,2067.05
TXN-002537790,CUST-0009493,Microphone,2023-06-10,4,486.72
TXN-002537791,CUST-0335017,Office Chair,2023-04-09,3,774.47
TXN-002537792,CUST-0033259,Desk Lamp,2024-11-10,3,134.85
TXN-002537793,CUST-0076244,Webcam,2024-04-20,5,270.73
TXN-002537794,CUST-0033948,Office Chair,2023-09-08,1,263.64
TXN-002537795,CUST-0438669,Mouse,2025-08-31,2,73.27
TXN-002537796,CUST-0423648,Speaker,2025-01-01,5,885.56
TXN-002537797,CUST-0000298,Laptop,2025-04-11,2,2263.14
TXN-002537798,CUST-0025314,External SSD,2024-10-29,2,307.46
TXN-002537799,CUST-0355090,Router,2025-08-26,3,305.19
TXN-002537800,CUST-0016680,Smartphone,2023-08-27,5,4601.51
TXN-002537800,CUST-0016680,Smartphone,2023-08-27,5,4601.51
TXN-002537801,CUST-0013308,Desk Lamp,2024-09-20,4,176.87
TXN-002537802,CUST-0033085,Tablet,2023-06-30,5,2306.52
TXN-002537803,CUST-0003139,Desk Lamp,2024-08-07,2,91.22
TXN-002537804,CUST-0210746,Desk Lamp,2024-04-20,1,42.85
TXN-002537805,CUST-0288433,Office Chair,2024-06-17,1,276.63
TXN-002537806,CUST-0143900,Webcam,2024-12-23,5,313.83
TXN-002537807,CUST-0138962,Smartphone,2023-05-31,5,3834.40
TXN-002537808,CUST-0007383,Power Bank,2023-09-02,1,43.95
TXN-002537809,CUST-0105472,Headphones,2023-01-24,3,384.16
TXN-002537810,CUST-0198270,Smart Watch,2025-03-31,1,288.36
TXN-002537811,CUST-0341882,Mouse,2023-07-01,2,69.54
TXN-002537812,CUST-0043528,Graphics Card,2025-01-22,1,751.56
TXN-002537813,CUST-0305178,Office Chair,2023-10-12,5,1207.05
TXN-002537814,CUST-0068226,Graphics Card,2024-02-14,1,657.49
TXN-002537815,CUST-0145585,Tablet,2024-12-16,4,1691.89
TXN-002537816,CUST-0357042,Keyboard,2023-01-14,1,75.48
TXN-002537817,CUST-0404895,Webcam,2023-06-25,4,233.17
TXN-002537818,CUST-0066059,Tablet,2025-08-11,4,1802.97
TXN-002537819,CUST-0046198,USB-C Hub,2024-06-30,3,156.17
TXN-002537820,CUST-0054788,Power Bank,2024-10-05,3,118.82
TXN-002537821,CUST-0203607,Webcam,2024-11-21,4,231.78
TXN-002537822,CUST-0159367,Printer,2024-10-23,3,620.60
TXN-002537823," cust-0015863  ",Power Bank,2024-03-30,5,201.08
TXN-002537824,CUST-0268196,Power Bank,2025-05-24,3,116.18
TXN-002537825,CUST-0006613,Router,2025-08-06,4,367.19
TXN-002537826,CUST-0064159,Laptop,2023-08-28,1,1277.23
TXN-002537827,CUST-0004909,Microphone,2023-06-16,5,639.74
TXN-002537828,CUST-0005527,Smart Watch,2023-09-06,4,1278.64
TXN-002537829,CUST-0017762,Desk Lamp,2023-05-15,4,184.17
TXN-002537830,CUST-0000211,Speaker,2025-06-19,4,768.52
TXN-002537831,CUST-0225783,Keyboard,2023-06-04,1,73.71
TXN-002537832,CUST-0302951,External SSD,2023-02-17,3,436.91
TXN-002537833,CUST-0182699,Graphics Card,2023-12-16,5,3803.57
TXN-002537834,CUST-0014436,Speaker,2024-07-10,1,190.97
TXN-002537835,CUST-0498266,Office Chair,2024-12-01,4,942.60
TXN-002537836,CUST-0117715,Tablet,2023-02-19,2,849.53
TXN-002537837,CUST-0127299,Graphics Card,2025-04-16,2,1351.52
TXN-002537838,CUST-0243399,Smart Watch,2023-01-16,1,309.48
TXN-002537839,CUST-0235132,Keyboard,2025-06-24,2,151.17
TXN-002537840,CUST-0208828,External SSD,2024-07-15,3,430.46
TXN-002537841,CUST-0339757,Tablet,2024-05-11,3,1380.66
TXN-002537842,CUST-0088426,Laptop,2024-08-17,2,2573.00
TXN-002537843,CUST-0002030,Keyboard,2024-01-07,4,294.12
TXN-002537844,CUST-0121780,Speaker,2024-08-29,3,526.20
TXN-002537845,CUST-0054880,Printer,2023-11-06,1,202.22
TXN-002537846,CUST-0000076,Router,2023-06-03,4,409.76
TXN-002537847,CUST-0011071,Keyboard,2024-01-12,4,318.77
TXN-002537848,CUST-0333575,Office Chair,2023-09-11,5,1298.98
TXN-002537849,CUST-0184706,External SSD,2023-02-10,2,262.93
TXN-002537850,CUST-0114676,External SSD,2025-04-19,1,148.34
TXN-002537851,CUST-0023790,External SSD,2023-06-15,2,284.31
TXN-002537852,CUST-0021803,Webcam,2023-02-22,5,304.83
TXN-002537853,CUST-0347444,Standing Desk,2023-10-10,3,1665.21
TXN-002537854,CUST-0146673,External SSD,2023-07-22,4,528.77
TXN-002537855,CUST-0003005,Webcam,2024-01-10,5,275.14
TXN-002537856,CUST-0308981,Router,2025-02-19,5,453.22
TXN-002537857,CUST-0215245,External SSD,2024-01-21,2,306.43
TXN-002537858,CUST-0191993,Webcam,2023-08-03,3,196.43
TXN-002537859,CUST-0086585,Standing Desk,2025-06-12,3,1669.11
TXN-002537860,CUST-0106490,Microphone,2024-07-17,2,253.29
TXN-002537861,CUST-0450447,Printer,2025-04-19,1,191.46
TXN-002537862,CUST-0032867,Headphones,2023-09-23,4,513.40
TXN-002537863,CUST-0070902,Office Chair,2024-07-07,4,1054.69
TXN-002537864,CUST-0121055,Desk Lamp,2024-08-23,3,138.45
TXN-002537865,CUST-0356691,Laptop,2024-01-22,4,5077.05
TXN-002537866,CUST-0286188,Tablet,2025-05-04,1,433.80
TXN-002537867,CUST-0136078,Router,2025-01-13,3,310.13
TXN-002537868,CUST-0075682,Headphones,2023-11-20,4,484.56
TXN-002537869,CUST-0487749,Standing Desk,2023-01-27,4,2211.81
TXN-002537870,CUST-0373869,Webcam,2024-11-17,4,225.20
TXN-002537871,CUST-0091373,External SSD,2024-12-29,1,149.31
TXN-002537872,CUST-0010683,Graphics Card,2023-09-11,2,1530.05
TXN-002537873," cust-0000010  ",Webcam,2023-12-08,4,233.69
TXN-002537874,CUST-0282422,Laptop,2024-09-21,1,1181.09
TXN-002537875,CUST-0503985,Standing Desk,2023-12-31,1,530.72
TXN-002537876,CUST-0075487,External SSD,2024-02-25,2,291.77
TXN-002537877,CUST-0118063,External SSD,2025-06-18,2,282.34
TXN-002537878,CUST-0160694,Router,2023-04-18,3,309.54
TXN-002537879,CUST-0422272,Desk Lamp,2024-01-03,4,166.49
TXN-002537880,CUST-0101187,Desk Lamp,2025-09-04,5,219.31
TXN-002537881,CUST-0194347,Tablet,2023-05-31,2,876.23
TXN-002537882,CUST-0201021,Office Chair,2024-07-27,2,518.95
TXN-002537883,CUST-0279542,Laptop,2024-08-15,4,4642.19
TXN-002537884,CUST-0099790,Tablet,2023-04-03,3,1332.83
TXN-002537885,CUST-0000586,Speaker,2025-01-15,3,563.68
TXN-002537886,CUST-0001515,Office Chair,2025-05-27,4,1046.79
TXN-002537887,CUST-0001999,USB-C Hub,2023-09-06,1,51.97
TXN-002537888,CUST-0162660,Graphics Card,2025-02-20,5,3235.38
TXN-002537889,CUST-0103247,Smart Watch,2023-05-04,2,667.02
TXN-002537890,CUST-0473348,External SSD,2025-03-01,3,413.66
TXN-002537891,CUST-0326067,Microphone,2025-08-26,2,240.23
TXN-002537892,CUST-0012789,Graphics Card,2025-04-19,4,2884.27
TXN-002537893,CUST-0011530,Monitor,2024-06-10,3,940.49
TXN-002537894,CUST-0098396,Power Bank,2025-06-23,4,150.61
TXN-002537895,CUST-0334285,Graphics Card,2024-07-06,2,1271.13
TXN-002537896,CUST-0061398,External SSD,2023-09-09,1,146.43
