transaction_id,customer_id,product,transaction_date,quantity,amount
TXN-001812665,CUST-0379816,Graphics Card,2024-06-24,1,702.37
TXN-001812666,CUST-0466445,Headphones,2023-05-18,1,118.73
TXN-001812667,CUST-0004890,Power Bank,2025-02-24,5,202.38
TXN-001812668,CUST-0050394,External SSD,2025-03-23,5,682.90
TXN-001812669,CUST-0047941,Power Bank,2023-12-27,2,77.75
TXN-001812670,CUST-0358334,Standing Desk,2025-05-10,5,2504.26
TXN-001812671,CUST-0023290,Office Chair,2024-11-26,5,1429.13
TXN-001812672,CUST-0159998,Monitor,2025-05-25,3,874.26
TXN-001812673," cust-0032045  ",Mouse,2025-07-15,3,99.57
TXN-001812674,CUST-0081064,Office Chair,2024-10-09,5,1196.67
TXN-001812675,CUST-0244990,Webcam,2025-07-06,1,61.58
TXN-001812676,CUST-0048775,Graphics Card,2023-05-21,4,2770.69
TXN-001812677,CUST-0339790,Microphone,2025-01-31,2,272.87
TXN-001812678,CUST-0006909,USB-C Hub,2023-03-14,2,101.69
TXN-001812679,CUST-0063122,Desk Lamp,2024-05-19,5,218.09
TXN-001812680,CUST-0284916,Smartphone,2025-02-14,3,2706.94
TXN-001812681,CUST-0133157,Speaker,2023-10-28,1,195.46
TXN-001812682,CUST-0392429,Tablet,2025-05-31,2,882.88
TXN-001812683,CUST-0314429,Printer,2024-03-30,4,762.12
TXN-001812684,CUST-0036004,Tablet,2025-08-23,2,968.19
TXN-001812685,CUST-0134964,Keyboard,2023-06-29,5,389.29
TXN-001812686,CUST-0335407,Tablet,2023-11-28,3,1230.34
TXN-001812687,CUST-0082779,Office Chair,2025-07-15,4,998.14
TXN-001812688,CUST-0416158,Mouse,2023-03-03,5,189.75
TXN-001812689,CUST-0116651,USB-C Hub,2023-11-06,2,114.82
TXN-001812690,CUST-0440640,Standing Desk,2024-01-18,2,1046.58
TXN-001812691,CUST-0353380,Mouse,2023-10-19,3,103.15
TXN-001812692,CUST-0127703,USB-C Hub,2025-06-18,4,239.82
TXN-001812693,CUST-0167205,Smart Watch,2023-08-05,2,652.08
TXN-001812694,CUST-0017661,Keyboard,2024-08-04,2,146.89
TXN-001812695,CUST-0127090,External SSD,2023-10-26,2,254.75
TXN-001812696,CUST-0176132,Standing Desk,2023-11-27,2,998.03
TXN-001812697,CUST-0029113,Mouse,2025-05-05,5,169.69
TXN-001812698,CUST-0016624,Keyboard,2023-11-30,2,152.87
TXN-001812699,CUST-0451880,Laptop,2025-07-22,1,1207.13
TXN-001812700,CUST-0000166,Power Bank,2023-06-11,3,125.32
TXN-001812700,CUST-0000166,Power Bank,2023-06-11,3,125.32
TXN-001812701,CUST-0487462,Mouse,2025-07-25,4,150.37
TXN-001812702,CUST-0483410,Headphones,2023-05-07,2,244.23
TXN-001812703,CUST-0271122,USB-C Hub,2025-04-14,5,257.64
TXN-001812704,CUST-0017981,Tablet,2024-09-08,5,2450.94
TXN-001812705,CUST-0327346,Tablet,2023-08-25,3,1407.87
TXN-001812706,CUST-0188680,Headphones,2024-07-01,2,258.00
TXN-001812707,CUST-0189116,Mouse,2023-02-16,1,33.58
TXN-001812708,CUST-0158647,Printer,2023-08-07,3,666.52
TXN-001812709,CUST-0060590,USB-C Hub,2023-03-19,,280.63
TXN-001812710,CUST-0489771,Router,2023-01-23,1,102.00
TXN-001812711,CUST-0111164,Graphics Card,2024-07-29,5,3774.14
TXN-001812712,CUST-0353410,Laptop,2025-01-30,2,2228.47
TXN-001812713,CUST-0229955,Laptop,2023-11-25,3,3295.31
TXN-001812714,CUST-0274702,Printer,2024-02-01,2,410.07
TXN-001812715,CUST-0335655,External SSD,2024-10-07,1,130.95
TXN-001812716,CUST-0085758,Office Chair,2024-09-15,1,282.33
TXN-001812717,CUST-0375123,Graphics Card,2025-08-25,5,3677.09
TXN-001812718,CUST-0092476,Smart Watch,2023-09-12,5,1722.79
TXN-001812719,CUST-0192233,Headphones,2024-09-16,5,560.41
TXN-001812720,CUST-0114240,Office Chair,2024-02-27,3,738.01
TXN-001812721,CUST-0507209,Speaker,2023-10-24,1,177.41
TXN-001812722,CUST-0236354,Headphones,2023-02-04,2,256.93
TXN-001812723," cust-0005126  ",Microphone,2023-07-18,3,412.83
TXN-001812724,CUST-0299407,Printer,2023-03-25,3,576.88
TXN-001812725,CUST-0164171,Office Chair,2025-05-22,2,531.14
TXN-001812726,CUST-0492837,Office Chair,2024-07-04,1,252.33
TXN-001812727,CUST-0145255,Desk Lamp,2024-07-21,2,93.38
TXN-001812728,CUST-0188405,Monitor,2024-02-24,2,542.70
TXN-001812729,CUST-0021023,Graphics Card,2023-11-04,3,2102.10
TXN-001812730,CUST-0132227,Keyboard,2023-02-23,3,210.12
TXN-001812731,CUST-0236270,Desk Lamp,2025-04-12,4,189.42
TXN-001812732,CUST-0264155,Smartphone,2023-03-06,1,796.70
TXN-001812733,CUST-0007193,Desk Lamp,2024-10-22,5,240.61
TXN-001812734,CUST-0041666,Power Bank,2024-10-30,1,43.93
TXN-001812735,CUST-0087218,Office Chair,2024-02-02,3,840.74
TXN-001812736,CUST-0142845,Office Chair,2024-03-16,3,760.09
TXN-001812737,CUST-0055325,Tablet,2024-08-29,1,484.77
TXN-001812738,CUST-0002981,Smartphone,2025-01-21,5,4313.11
TXN-001812739,CUST-0046702,Printer,2023-08-07,4,890.59
TXN-001812740,CUST-0055068,Graphics Card,2023-11-01,1,691.73
TXN-001812741,CUST-0022468,Keyboard,2024-02-22,5,355.48
TXN-001812742,CUST-0023623,Keyboard,2024-06-04,5,365.29
TXN-001812743,CUST-0203395,Router,2023-02-08,2,203.12
TXN-001812744,CUST-0351693,Printer,2025-09-25,2,400.71
TXN-001812745,CUST-0002144,Router,2025-04-09,4,371.56
TXN-001812746,CUST-0036540,Speaker,2024-05-16,3,575.96
TXN-001812747,CUST-0143455,Standing Desk,2023-05-10,2,1058.05
TXN-001812748,CUST-0002055,Graphics Card,2023-02-05,4,3070.37
TXN-001812749,CUST-0003223,USB-C Hub,2023-05-06,5,267.94
TXN-001812750,CUST-0105694,Speaker,2024-07-21,4,768.77
TXN-001812751,CUST-0033485,Monitor,2024-12-07,5,1648.07
TXN-001812752,CUST-0323332,Keyboard,2025-05-18,1,78.54
TXN-001812753,CUST-0418440,Printer,2025-08-20,4,910.09
TXN-001812754,CUST-0001764,Graphics Card,2023-05-29,5,3301.49
TXN-001812755,CUST-0000021,Desk Lamp,2023-02-06,3,132.27
TXN-001812756,CUST-0248333,Microphone,2023-11-24,2,248.75
TXN-001812757,CUST-0114454,USB-C Hub,2024-07-11,1,51.54
TXN-001812758,CUST-0186993,Headphones,2023-06-03,3,374.98
TXN-001812759,CUST-0318791,Office Chair,2023-02-10,2,488.53
TXN-001812760,CUST-0044931,Power Bank,2025-07-13,3,129.00
TXN-001812761,CUST-0006374,External SSD,2024-11-14,4,610.80
TXN-001812762,CUST-0028202,Headphones,2024-10-30,5,572.26
TXN-001812763,CUST-0001327,Headphones,2023-12-13,1,120.39
TXN-001812764,CUST-0162292,Laptop,2025-07-17,5,5656.85
TXN-001812765,CUST-0410048,Router,2023-05-05,5,459.08
TXN-001812766,CUST-0242726,Power Bank,2025-05-26,3,120.55
TXN-001812767,CUST-0079578,Headphones,2024-06-07,5,577.89
TXN-001812768,CUST-0156447,Microphone,2025-02-24,4,491.70
TXN-001812769,CUST-0105441,Power Bank,2024-11-16,5,197.27
TXN-001812770,CUST-0375260,Router,2025-06-30,5,489.35
TXN-001812771,CUST-0496640,Mouse,2024-07-09,4,151.00
TXN-001812772,CUST-0258778,Printer,2025-09-12,2,419.69
TXN-001812773," cust-0101589  ",Speaker,2023-05-16,4,728.95
TXN-001812774,CUST-0045313,Headphones,2024-10-22,4,498.45
TXN-001812775,CUST-0343119,Power Bank,2024-05-04,1,41.26
TXN-001812776,CUST-0274650,Webcam,2025-05-31,1,60.27
TXN-001812777,CUST-0267364,Headphones,2023-07-25,1,122.77
TXN-001812778,CUST-0035379,Smart Watch,2023-02-15,1,348.40
TXN-001812779,CUST-0314507,Tablet,2023-10-21,1,427.56
TXN-001812780,CUST-0369708,Webcam,2025-07-02,1,55.60
TXN-001812781,CUST-0254834,Keyboard,2024-09-10,1,69.01
TXN-001812782,CUST-0039957,Webcam,2023-12-27,2,122.26
TXN-001812783,CUST-0006437,Tablet,2025-07-23,1,479.66
TXN-001812784,CUST-0220178,Microphone,2023-01-17,4,482.33
TXN-001812785,CUST-0279037,Office Chair,2024-03-20,4,1011.51
TXN-001812786,CUST-0052522,Standing Desk,2023-07-06,1,525.97
TXN-001812787,CUST-0099715,Standing Desk,2024-02-26,2,1104.66
TXN-001812788,CUST-0270423,Monitor,2025-06-14,5,1482.36
TXN-001812789,CUST-0086335,Graphics Card,2023-04-13,3,2114.25
TXN-001812790,CUST-0345621,Headphones,2025-08-19,5,549.48
TXN-001812791,CUST-0036318,Smart Watch,2025-04-02,2,602.42
TXN-001812792,CUST-0341437,Speaker,2024-09-23,3,518.42
TXN-001812793,CUST-0364113,Microphone,2024-06-27,4,487.25
TXN-001812794,CUST-0397859,Standing Desk,2025-03-21,2,1120.31
TXN-001812795,CUST-0358329,Keyboard,2024-12-02,4,319.45
TXN-001812796,CUST-0389766,Standing Desk,2025-01-04,3,1543.25
TXN-001812797,CUST-0007226,Printer,2023-06-13,5,984.84
TXN-001812798,CUST-0007120,Graphics Card,2023-09-10,4,2950.88
TXN-001812799,CUST-0038697,Power Bank,2024-09-10,4,164.16
TXN-001812800,CUST-0251899,Desk Lamp,2024-05-17,2,95.17
TXN-001812800,CUST-0251899,Desk Lamp,2024-05-17,2,95.17
TXN-001812801,CUST-0256737,Monitor,2025-08-11,5,1417.23
TXN-001812802,CUST-0006033,Smartphone,2024-07-30,2,1775.54
TXN-001812803,CUST-0088906,Smart Watch,2024-03-12,4,1180.70
TXN-001812804,CUST-0177083,External SSD,2024-07-15,4,599.57
TXN-001812805,CUST-0461289,Laptop,2023-09-07,1,1256.14
TXN-001812806,CUST-0012166,Smart Watch,2025-03-13,5,1725.47
TXN-001812807,CUST-0494422,Headphones,2025-06-22,4,514.18
TXN-001812808,CUST-0291003,Office Chair,2025-01-18,3,832.77
TXN-001812809,CUST-0213181,USB-C Hub,2025-05-14,5,283.11
TXN-001812810,CUST-0480958,Keyboard,2024-05-06,4,326.56
TXN-001812811,CUST-0493937,Smart Watch,2025-01-30,5,1509.77
TXN-001812812,CUST-0241061,USB-C Hub,2025-03-15,3,166.93
TXN-001812813,CUST-9012813,Router,2023-12-17,5,443.32
TXN-001812814,CUST-0439055,Smartphone,2024-08-02,4,3069.30
TXN-001812815,CUST-0091126,Smartphone,2023-05-25,1,850.02
TXN-001812816,CUST-0010596,Smart Watch,2025-04-10,1,346.38
TXN-001812817,CUST-0271925,Tablet,2024-10-20,5,2137.05
TXN-001812818,CUST-0232989,Power Bank,2024-06-18,3,117.86
TXN-001812819,CUST-0012228,Microphone,2023-11-18,5,633.65
TXN-001812820,CUST-0103660,USB-C Hub,2024-02-22,4,239.05
TXN-001812821,CUST-0148211,Printer,2023-01-10,3,610.42
TXN-001812822,CUST-0165699,Keyboard,2024-09-30,2,151.63
TXN-001812823," cust-0151261  ",Printer,2024-10-05,5,1079.09
TXN-001812824,CUST-0419920,Laptop,2024-02-14,1,1250.82
TXN-001812825,CUST-0194801,Headphones,2025-04-08,2,241.43
TXN-001812826,CUST-0150235,Webcam,2023-11-11,3,165.88
TXN-001812827,CUST-0000093,Webcam,2024-01-20,1,54.73
TXN-001812828,CUST-0019376,External SSD,2023-08-16,5,763.21
TXN-001812829,CUST-0077901,Desk Lamp,2025-07-18,1,42.51
TXN-001812830,CUST-0441804,Headphones,2023-12-28,3,359.46
TXN-001812831,CUST-0101868,Router,2025-03-31,4,389.62
TXN-001812832,CUST-0297073,Smart Watch,2025-03-03,4,1326.27
TXN-001812833,CUST-0446540,Desk Lamp,2023-10-23,0,48.52
TXN-001812834,CUST-0056844,Laptop,2023-09-17,3,3274.81
TXN-001812835,CUST-0382264,Webcam,2024-09-29,5,296.81
TXN-001812836,CUST-0092837,Standing Desk,2023-05-23,3,1673.81
TXN-001812837,CUST-0419182,Keyboard,2024-08-15,4,306.82
TXN-001812838,CUST-0090824,Standing Desk,2024-01-21,4,2105.55
TXN-001812839,CUST-0462523,Tablet,2024-01-17,3,1381.58
TXN-001812840,CUST-0299988,Keyboard,2024-05-14,1,80.79
TXN-001812841,CUST-0145411,Headphones,2023-09-10,1,119.54
TXN-001812842,CUST-0022192,Mouse,2025-04-10,1,32.79
TXN-001812843,CUST-0197316,Smartphone,2023-08-27,1,796.04
TXN-001812844,CUST-0007426,Monitor,2025-05-28,1,300.98
TXN-001812845,CUST-0326449,Speaker,2023-11-13,4,755.83
TXN-001812846,CUST-0258544,Smart Watch,2024-04-18,4,1258.85
TXN-001812847,CUST-0020781,Speaker,2024-02-15,3,551.77
TXN-001812848,CUST-0000702,Keyboard,2025-02-05,5,358.35
TXN-001812849,CUST-0008118,Smart Watch,2025-01-18,4,1305.49
TXN-001812850,CUST-0068541,Printer,2024-12-14,3,619.50
TXN-001812851,CUST-0036821,Router,2024-12-11,5,437.72
TXN-001812852,CUST-0043845,Printer,2023-11-03,4,878.22
TXN-001812853,CUST-0386058,Laptop,2025-09-27,1,1234.11
TXN-001812854,CUST-0338429,Monitor,2024-11-26,4,1208.17
TXN-001812855,CUST-0138845,Office Chair,2024-05-14,3,782.21
TXN-001812856,CUST-0131453,Standing Desk,2025-03-13,2,1029.20
TXN-001812857,CUST-0072590,Tablet,2023-02-02,1,482.51
TXN-001812858,CUST-0009951,Webcam,2024-10-16,1,55.06
TXN-001812859,CUST-0431084,Desk Lamp,2024-02-14,1,40.97
TXN-001812860,CUST-0370341,USB-C Hub,2025-05-08,4,203.69
TXN-001812861,CUST-0000278,Tablet,2023-07-22,1,437.37
TXN-001812862,CUST-0046038,Router,2023-11-25,4,399.50
TXN-001812863,CUST-0022871,Mouse,2024-01-30,5,162.32
TXN-001812864,CUST-0117257,Monitor,2024-09-19,4,1191.89
TXN-001812865,CUST-0315123,Power Bank,2025-09-05,5,215.32
TXN-001812866,CUST-0003996,Mouse,2023-08-09,4,137.57
TXN-001812867,CUST-0364619,Power Bank,2025-06-22,3,123.38
TXN-001812868,CUST-0001068,External SSD,2024-07-21,2,301.81
TXN-001812869,CUST-0298321,Printer,2025-03-28,4,799.51
TXN-001812870,CUST-0002885,Standing Desk,2025-04-21,3,1460.02
TXN-001812871,CUST-0150263,Smart Watch,2024-09-15,5,1446.22
TXN-001812872,CUST-0286879,Desk Lamp,2025-03-01,5,206.50
TXN-001812873," cust-0064292  ",Router,2024-03-26,2,172.00
TXN-001812874,CUST-0039459,Laptop,2025-07-17,5,5423.67
TXN-001812875,CUST-0231521,Office Chair,2025-07-25,1,247.18
TXN-001812876,CUST-0223440,Power Bank,2023-08-16,3,116.94
TXN-001812877,CUST-0220308,Webcam,2023-05-21,3,169.94
TXN-001812878,CUST-0002273,Tablet,2025-08-30,4,1962.58
TXN-001812879,CUST-0002006,Standing Desk,2023-10-03,3,1615.23
TXN-001812880,CUST-0118438,USB-C Hub,2024-05-27,1,53.38
TXN-001812881,CUST-0382328,Power Bank,2023-09-05,4,163.41
TXN-001812882,CUST-0037056,Printer,2023-11-27,1,211.24
TXN-001812883,CUST-0001199,Smartphone,2023-05-06,4,3329.12
TXN-001812884,CUST-0012050,Keyboard,2024-02-01,2,152.73
TXN-001812885,CUST-0148067,Standing Desk,2024-09-17,1,519.99
TXN-001812886,CUST-0014334,Router,2025-04-21,2,193.99
TXN-001812887,CUST-0176826,Power Bank,2024-04-09,4,146.26
TXN-001812888,CUST-0235069,Power Bank,2023-02-19,4,165.51
TXN-001812889,CUST-0023718,Standing Desk,2023-09-14,1,540.38
TXN-001812890,CUST-0307510,Keyboard,2024-12-22,5,362.71
TXN-001812891,CUST-0492015,External SSD,2023-12-09,4,579.10
TXN-001812892,CUST-0021000,Headphones,2025-01-31,1,111.57
TXN-001812893,CUST-0202569,Printer,2025-01-09,4,783.65
TXN-001812894,CUST-0142829,Power Bank,2025-08-01,4,168.53
TXN-001812895,CUST-0317434,External SSD,2024-06-03,5,754.00
TXN-001812896,CUST-0383432,Smartphone,2024-09-25,2,1828.09
