transaction_id,customer_id,product,transaction_date,quantity,amount
TXN-000000050,CUST-0224730,Mouse,2024-03-31,2,76.58
TXN-000000051,CUST-0045576,Speaker,2023-06-07,2,385.39
TXN-000000052,CUST-0495545,Desk Lamp,2024-05-29,5,220.83
TXN-000000053,CUST-0219921,Graphics Card,2025-05-25,3,2278.32
TXN-000000054,CUST-0389945,Graphics Card,2025-09-09,4,2648.27
TXN-000000055,CUST-0078462,Printer,2025-01-18,4,865.73
TXN-000000056,CUST-0200609,Laptop,2025-03-02,1,1171.54
TXN-000000057,CUST-0021051,Desk Lamp,2025-02-04,4,188.24
TXN-000000058,CUST-0000053,External SSD,2023-12-16,3,437.96
TXN-000000059,CUST-0029813,Speaker,2023-04-26,2,369.52
TXN-000000060,CUST-0012928,Monitor,2023-03-10,5,1360.81
TXN-000000061,CUST-0013641,Office Chair,2024-03-16,2,568.38
TXN-000000062,CUST-0427548,Tablet,2024-10-11,1,405.61
TXN-000000063,CUST-0377196,Power Bank,2024-12-11,1,38.74
TXN-000000064,CUST-0001046,Printer,2025-01-12,3,608.57
TXN-000000065,CUST-0085019,Microphone,2024-12-18,3,354.56
TXN-000000066,CUST-0030783,Office Chair,2024-12-13,2,560.39
TXN-000000067,CUST-0045732,Tablet,2024-04-13,2,864.25
TXN-000000068,CUST-0413823,Standing Desk,2024-03-21,1,550.96
TXN-000000069,CUST-0294918,Mouse,2023-11-24,4,138.64
TXN-000000070,CUST-0092801,Standing Desk,2024-10-06,1,504.36
TXN-000000071,CUST-0265986,Microphone,2023-12-07,5,642.17
TXN-000000072,CUST-0202436,Webcam,2024-11-02,3,191.44
TXN-000000073," cust-0104686  ",Speaker,2023-12-15,5,857.03
TXN-000000074,CUST-0033703,Router,2024-12-04,4,355.08
TXN-000000075,CUST-0000006,Router,2025-09-18,5,492.86
TXN-000000076,CUST-0276582,Graphics Card,2023-06-18,2,1525.41
TXN-000000077,CUST-0051482,Keyboard,2024-04-04,2,161.79
TXN-000000078,CUST-0113313,Microphone,2023-01-17,4,507.13
TXN-000000079,CUST-0028932,Standing Desk,2025-07-03,3,1695.59
TXN-000000080,CUST-0181097,Headphones,2023-06-02,5,656.82
TXN-000000081,CUST-0106691,Tablet,2023-09-30,1,437.57
TXN-000000082,CUST-0099509,Keyboard,2025-01-23,5,354.74
TXN-000000083,CUST-0001851,Standing Desk,2024-10-21,5,2728.54
TXN-000000084,CUST-0453991,Graphics Card,2025-09-15,4,2589.75
TXN-000000085,CUST-0219159,External SSD,2024-05-25,3,400.39
TXN-000000086,CUST-0010212,Router,2023-08-25,1,95.57
TXN-000000087,CUST-0114109,Webcam,2024-04-07,2,116.44
TXN-000000088,CUST-0485858,Desk Lamp,2025-05-05,5,232.50
TXN-000000089,CUST-0389847,Laptop,2024-11-07,3,3281.04
TXN-000000090,CUST-0306276,Office Chair,2023-02-08,2,522.28
TXN-000000091,CUST-0288972,Laptop,2023-09-09,2,2310.41
TXN-000000092,CUST-0066219,Smart Watch,2023-11-19,5,1528.65
TXN-000000093,CUST-0069235,Graphics Card,2023-03-12,3,1943.51
TXN-000000094,CUST-0043077,Keyboard,2023-02-15,4,301.00
TXN-000000095,CUST-0198744,Smartphone,2023-07-10,4,3191.38
TXN-000000096,CUST-0053479,Printer,2024-07-22,3,620.70
TXN-000000097,CUST-0007221,External SSD,2024-03-29,4,519.92
TXN-000000098,CUST-0256430,USB-C Hub,2024-08-26,3,155.42
TXN-000000099,CUST-0000828,Laptop,2023-01-01,4,4510.19
TXN-000000100,CUST-0010621,Speaker,2025-08-01,5,942.39
TXN-000000100,CUST-0010621,Speaker,2025-08-01,5,942.39
TXN-000000101,CUST-0124359,Power Bank,2024-01-21,1,41.20
TXN-000000102,CUST-0252778,Router,2023-08-16,3,269.77
TXN-000000103,CUST-0074623,USB-C Hub,2023-08-20,5,282.76
TXN-000000104,CUST-0264696,Speaker,2023-01-26,4,676.34
TXN-000000105,CUST-0225280,Monitor,2024-08-07,5,1615.19
TXN-000000106,CUST-0001953,Printer,2024-12-03,1,214.45
TXN-000000107,CUST-0313078,External SSD,2024-04-20,2,285.87
TXN-000000108,CUST-0022904,Speaker,2025-07-18,5,966.94
TXN-000000109,CUST-0239538,USB-C Hub,2024-03-14,4,219.99
TXN-000000110,CUST-0306279,Mouse,2023-02-15,4,136.05
TXN-000000111,CUST-0014287,Monitor,2025-04-26,5,1440.76
TXN-000000112,CUST-0141104,Desk Lamp,2023-09-20,3,130.11
TXN-000000113,CUST-0450839,Laptop,2024-08-20,4,5078.10
TXN-000000114,CUST-0257848,Desk Lamp,2025-03-25,4,164.68
TXN-000000115,CUST-0412425,External SSD,2023-04-25,2,252.43
TXN-000000116,CUST-0437987,Laptop,2025-02-14,5,5500.53
TXN-000000117,CUST-0133244,Router,2023-11-18,1,89.27
TXN-000000118,CUST-0025931,Microphone,2024-12-13,1,133.50
TXN-000000119,CUST-0026776,Printer,2024-10-11,5,1150.16
TXN-000000120,CUST-0435372,Graphics Card,2024-06-13,3,2002.26
TXN-000000121,CUST-0176252,External SSD,2024-10-15,1,140.35
TXN-000000122,CUST-0003852,External SSD,2024-09-15,2,295.20
TXN-000000123," cust-0037217  ",Webcam,2023-02-28,1,56.87
TXN-000000124,CUST-0164724,Printer,2023-07-27,4,888.42
TXN-000000125,CUST-0000781,Printer,2023-10-01,3,654.02
TXN-000000126,CUST-0158308,Smart Watch,2023-06-06,3,1006.68
TXN-000000127,CUST-0001086,Tablet,2023-05-26,5,2229.88
TXN-000000128,CUST-0285661,Graphics Card,2025-03-16,4,2960.36
TXN-000000129,CUST-0016445,Mouse,2023-06-04,4,134.88
TXN-000000130,CUST-0294902,Headphones,2023-06-01,2,241.01
TXN-000000131,CUST-0052663,Desk Lamp,2023-10-12,1,49.10
TXN-000000132,CUST-0426590,Monitor,2023-03-10,3,903.08
TXN-000000133,CUST-0319079,Headphones,2025-01-15,4,521.85
TXN-000000134,CUST-0028041,Keyboard,2024-01-18,4,326.98
TXN-000000135,CUST-0418880,Office Chair,2025-02-21,2,569.76
TXN-000000136,CUST-0337976,Headphones,2025-06-06,3,395.41
TXN-000000137,CUST-0116737,Printer,2024-10-29,5,1151.38
TXN-000000138,CUST-0236043,Webcam,2024-12-24,2,112.82
TXN-000000139,CUST-0027266,Router,2024-09-12,4,359.92
TXN-000000140,CUST-0141037,Standing Desk,2025-01-19,1,493.97
TXN-000000141,CUST-0426289,Printer,2025-08-14,1,216.14
TXN-000000142,CUST-0014586,Printer,2025-08-15,3,666.93
TXN-000000143,CUST-0006786,Desk Lamp,2024-11-25,5,225.85
TXN-000000144,CUST-0402175,Router,2023-11-13,5,464.87
TXN-000000145,CUST-0122088,External SSD,2023-08-26,2,302.69
TXN-000000146,CUST-0425882,Speaker,2025-01-27,5,917.80
TXN-000000147,CUST-0208967,Keyboard,2024-10-22,5,345.06
TXN-000000148,CUST-0008729,External SSD,2024-05-26,1,141.40
TXN-000000149,CUST-0007393,Office Chair,2023-07-21,3,754.15
TXN-000000150,CUST-0305840,Desk Lamp,2023-07-16,1,42.60
TXN-000000151,CUST-0233928,Printer,2023-03-18,3,625.24
TXN-000000152,CUST-0031741,Power Bank,2025-09-16,1,37.70
TXN-000000153,CUST-0146262,Keyboard,2023-01-14,5,346.86
TXN-000000154,CUST-0032368,Keyboard,2023-06-18,3,234.11
TXN-000000155,CUST-0247389,Speaker,2025-02-22,1,193.71
TXN-000000156,CUST-0000945,Monitor,2023-10-23,3,929.03
TXN-000000157,CUST-0056194,Laptop,2024-07-06,5,5583.09
TXN-000000158,CUST-0000718,Headphones,2023-09-07,4,444.06
TXN-000000159,CUST-0038358,Router,2023-05-24,2,188.75
TXN-000000160,CUST-0500826,Power Bank,2024-06-11,3,113.67
TXN-000000161,CUST-0006557,Mouse,2024-04-03,2,70.91
TXN-000000162,CUST-0355284,Webcam,2025-06-29,2,108.04
TXN-000000163,CUST-0059409,Monitor,2023-02-17,3,897.16
TXN-000000164,CUST-0230968,Laptop,2024-12-26,4,4969.15
TXN-000000165,CUST-0138893,Keyboard,2025-08-10,5,354.50
TXN-000000166,CUST-0475588,Office Chair,2025-03-22,5,1376.45
TXN-000000167,CUST-0009225,Microphone,2025-09-20,1,121.57
TXN-000000168,CUST-0292700,Smartphone,2025-09-14,2,1567.39
TXN-000000169,CUST-0096734,Desk Lamp,2024-12-24,5,210.68
TXN-000000170,CUST-0222136,Headphones,2024-08-13,1,125.68
TXN-000000171,CUST-0424870,Mouse,2025-01-24,3,101.45
TXN-000000172,CUST-0379090,Desk Lamp,2025-02-18,4,197.15
TXN-000000173," cust-0168797  ",Monitor,2023-10-31,4,1274.76
TXN-000000174,CUST-0022914,Speaker,2023-03-18,1,166.97
TXN-000000175,CUST-0208677,Power Bank,2023-05-02,2,73.21
TXN-000000176,CUST-0128508,Desk Lamp,2024-10-07,4,163.15
TXN-000000177,CUST-0428731,Standing Desk,2023-05-12,3,1758.64
TXN-000000178,CUST-0126887,Laptop,2025-08-13,4,4683.54
TXN-000000179,CUST-0061904,Laptop,2024-05-10,1,1108.37
TXN-000000180,CUST-0043544,Power Bank,2023-02-12,1,43.86
TXN-000000181,CUST-0065645,Desk Lamp,2023-07-30,5,227.85
TXN-000000182,CUST-0317885,Speaker,2025-01-16,5,935.61
TXN-000000183,CUST-0377394,Microphone,2023-11-19,5,642.29
TXN-000000184,CUST-0326927,Laptop,2023-10-22,2,2326.23
TXN-000000185,CUST-0306481,Router,2023-10-21,3,307.60
TXN-000000186,CUST-0046388,Keyboard,2023-04-24,4,305.95
TXN-000000187,CUST-0481383,Mouse,2023-10-21,4,139.67
TXN-000000188,CUST-0000663,Microphone,2025-07-08,2,285.61
TXN-000000189,CUST-0000245,Microphone,2023-07-10,1,117.23
TXN-000000190,CUST-0173599,Keyboard,2023-12-27,3,214.74
TXN-000000191,CUST-0282458,Laptop,2023-04-09,3,3941.10
TXN-000000192,CUST-0021161,Power Bank,2023-09-24,1,40.09
TXN-000000193,CUST-0494953,Graphics Card,2024-05-18,2,1410.71
TXN-000000194,CUST-0303071,Headphones,2024-12-01,1,119.68
TXN-000000195,CUST-0240447,Monitor,2024-12-21,5,1382.85
TXN-000000196,CUST-0141906,Monitor,2024-01-07,3,886.58
TXN-000000197,CUST-0046811,Office Chair,2024-10-18,2,543.77
TXN-000000198,CUST-0005326,External SSD,2024-10-25,3,397.08
TXN-000000199,CUST-0001516,Mouse,2023-04-30,3,110.07
TXN-000000200,CUST-0452949,Laptop,2024-08-27,3,3240.07
TXN-000000200,CUST-0452949,Laptop,2024-08-27,3,3240.07
TXN-000000201,CUST-0153177,Mouse,2025-02-22,5,180.97
TXN-000000202,CUST-0401593,External SSD,2025-03-14,1,147.81
TXN-000000203,CUST-0169858,Tablet,2025-05-03,1,409.30
TXN-000000204,CUST-0012251,Monitor,2024-05-14,1,300.91
TXN-000000205,CUST-0178032,Standing Desk,2023-03-19,2,1078.13
TXN-000000206,CUST-0104801,Smartphone,2023-10-13,3,2788.17
TXN-000000207,CUST-0013504,Speaker,2023-05-03,3,548.21
TXN-000000208,CUST-0035205,Laptop,2023-12-10,3,3318.32
TXN-000000209,CUST-0042720,Power Bank,2024-03-15,1,40.98
TXN-000000210,CUST-0042177,Router,2023-08-13,3,282.44
TXN-000000211,CUST-0092692,Standing Desk,2024-07-28,1,574.04
TXN-000000212,CUST-0404470,Office Chair,2025-03-22,4,1142.51
TXN-000000213,CUST-0243759,Printer,2023-05-27,1,214.72
TXN-000000214,CUST-0050360,Smartphone,2023-08-23,5,4263.05
TXN-000000215,CUST-0086475,Printer,2023-06-20,2,409.26
TXN-000000216,CUST-0002166,Desk Lamp,2025-04-10,1,42.47
TXN-000000217,CUST-0281241,USB-C Hub,2024-03-11,5,257.83
TXN-000000218,CUST-0396881,Smart Watch,2025-03-22,3,871.51
TXN-000000219,CUST-0190848,Router,2025-04-12,1,95.57
TXN-000000220,CUST-0414906,Tablet,2024-06-29,2,837.75
TXN-000000221,CUST-0509665,Smart Watch,2024-10-28,1,304.17
TXN-000000222,CUST-0403529,Graphics Card,2023-08-25,5,3344.94
TXN-000000223," cust-0034967  ",Printer,2025-07-01,4,871.89
TXN-000000224,CUST-0040440,Headphones,2025-06-24,4,452.77
TXN-000000225,CUST-0016843,Mouse,2023-04-01,5,172.72
TXN-000000226,CUST-0007386,USB-C Hub,2023-05-06,4,237.73
TXN-000000227,CUST-0113196,Smart Watch,2025-03-21,5,1539.45
TXN-000000228,CUST-0004434,Printer,2023-11-28,2,451.66
TXN-000000229,CUST-0346122,Router,2023-06-30,4,396.60
TXN-000000230,CUST-0245927,Smartphone,2023-04-19,5,4463.53
TXN-000000231,CUST-0009955,External SSD,2025-07-30,4,554.70
TXN-000000232,CUST-0019336,Laptop,2024-03-19,1,1086.68
TXN-000000233,CUST-0042174,Tablet,2023-03-22,2,950.59
TXN-000000234,CUST-0020232,Laptop,2024-02-20,4,4647.05
TXN-000000235,CUST-0196463,Keyboard,2024-10-16,1,71.28
TXN-000000236,CUST-0004329,Router,2023-12-21,3,292.56
TXN-000000237,CUST-0004713,Router,2024-03-18,3,272.95
TXN-000000238,CUST-0012322,Smart Watch,2023-09-11,1,307.42
TXN-000000239,CUST-0020254,Smart Watch,2023-03-04,4,1383.36
TXN-000000240,CUST-0004351,Printer,2023-08-30,2,378.59
TXN-000000241,CUST-0251951,Tablet,2024-07-21,2,824.88
TXN-000000242,CUST-0102076,Keyboard,2025-06-21,3,206.01
TXN-000000243,CUST-0278402,Speaker,2025-08-23,1,191.46
TXN-000000244,CUST-0219761,External SSD,2025-08-11,2,257.05
TXN-000000245,CUST-0180861,Smart Watch,2024-04-03,3,881.75
TXN-000000246,CUST-0103204,Smartphone,2025-07-28,5,4562.52
TXN-000000247,CUST-0489216,Speaker,2023-10-25,1,192.77
TXN-000000248,CUST-0044254,Office Chair,2025-09-07,2,501.85
TXN-000000249,CUST-0329097,Tablet,2023-05-18,1,426.95
TXN-000000250,CUST-0004550,Laptop,2025-03-30,1,1256.91
TXN-000000251,CUST-0000047,Power Bank,2023-05-02,4,174.85
TXN-000000252,CUST-0382274,Keyboard,2023-09-17,4,323.65
TXN-000000253,CUST-0026803,Smartphone,2023-11-11,1,787.25
TXN-000000254,CUST-0052641,Smartphone,2024-05-18,4,3549.88
TXN-000000255,CUST-0000082,Router,2023-11-23,5,488.46
TXN-000000256,CUST-0423899,Standing Desk,2023-01-13,3,1676.81
TXN-000000257,CUST-0287279,Office Chair,2024-03-09,4,1030.42
TXN-000000258,CUST-0047440,Speaker,2023-08-17,2,379.61
TXN-000000259,CUST-0227774,Keyboard,2023-02-25,4,316.66
TXN-000000260,CUST-0491689,Desk Lamp,2024-04-26,5,223.26
TXN-000000261,CUST-0023061,Headphones,2025-01-10,1,130.38
TXN-000000262,CUST-0039860,Monitor,2023-06-26,5,1367.07
TXN-000000263,CUST-0002342,Desk Lamp,2023-10-03,1,42.71
TXN-000000264,CUST-0344656,External SSD,2023-03-13,5,759.43
TXN-000000265,CUST-0247685,Office Chair,2024-12-27,3,749.48
TXN-000000266,CUST-0251649,Tablet,2025-08-30,5,2297.21
TXN-000000267,CUST-0090996,Smartphone,2024-12-17,4,3653.67
TXN-000000268,CUST-0025730,Keyboard,2025-02-02,5,389.73
TXN-000000269,CUST-0405847,Laptop,2023-05-01,2,2233.02
TXN-000000270,CUST-0000245,Power Bank,2025-09-26,5,184.54
TXN-000000271,CUST-0286807,Headphones,2023-02-06,5,567.50
TXN-000000272,CUST-0011401,Webcam,2024-09-28,1,59.91
TXN-000000273," cust-0072321  ",Keyboard,2024-05-21,4,282.84
TXN-000000274,CUST-0025305,External SSD,2023-11-26,4,587.80
TXN-000000275,CUST-0063163,Smart Watch,2024-04-06,2,641.33
TXN-000000276,CUST-0357841,Desk Lamp,2023-04-24,3,122.99
TXN-000000277,CUST-0000747,Standing Desk,2024-11-27,5,2727.54
TXN-000000278,CUST-0334446,Smartphone,2024-05-12,1,852.07
TXN-000000279,CUST-0108731,Keyboard,2023-02-26,3,227.97
TXN-000000280,CUST-0491383,External SSD,2024-08-11,2,269.82
TXN-000000281,CUST-0010618,Smartphone,2025-03-12,3,2734.08
TXN-000000282,CUST-0325004,Router,2023-12-03,1,87.97
TXN-000000283,CUST-0140251,Speaker,2025-03-09,4,712.46
TXN-000000284,CUST-0006348,USB-C Hub,2024-06-16,2,104.25
TXN-000000285,CUST-0182965,Webcam,2024-05-26,1,56.50
TXN-000000286,CUST-0191546,Smartphone,2025-05-09,4,3422.15
TXN-000000287,CUST-0210982,Headphones,2023-06-01,2,217.43
TXN-000000288,CUST-0339711,USB-C Hub,2025-03-01,3,149.92
TXN-000000289,CUST-0095520,Mouse,2023-06-23,5,177.02
TXN-000000290,CUST-0115229,Microphone,2023-11-19,2,234.51
TXN-000000291,CUST-0347263,Tablet,2024-02-11,3,1381.87
TXN-000000292,CUST-0000368,Keyboard,2024-06-25,1,73.92
TXN-000000293,CUST-0075486,Graphics Card,2025-07-22,2,1265.71
TXN-000000294,CUST-0462730,Speaker,2023-08-16,5,980.56
TXN-000000295,CUST-0013724,Headphones,2024-11-29,5,619.64
TXN-000000296,CUST-0019483,Keyboard,2023-09-06,2,155.71
TXN-000000297,CUST-0311775,Keyboard,2024-02-21,4,276.42
TXN-000000298,CUST-0105226,USB-C Hub,2023-07-17,3,180.28
TXN-000000299,CUST-0432711,Graphics Card,2023-08-24,2,1265.33
TXN-000000300,CUST-0407679,Office Chair,2024-02-09,1,282.31
TXN-000000300,CUST-0407679,Office Chair,2024-02-09,1,282.31
TXN-000000301,CUST-0116542,Mouse,2025-03-07,4,148.70
TXN-000000302,CUST-0203261,Laptop,2025-06-05,2,2368.59
TXN-000000303,CUST-0416341,Webcam,2023-10-19,4,248.77
TXN-000000304,CUST-0317222,Webcam,2024-11-05,2,127.71
TXN-000000305,CUST-0356622,Printer,2023-04-05,5,1154.15
TXN-000000306,CUST-0014935,Router,2025-03-04,3,280.33
TXN-000000307,CUST-0048460,Graphics Card,2023-04-05,5,3524.12
TXN-000000308,CUST-0502139,Desk Lamp,2025-06-09,5,216.48
TXN-000000309,CUST-0246983,Speaker,2025-04-07,2,391.18
TXN-000000310,CUST-0239272,Power Bank,2023-06-20,1,42.39
TXN-000000311,CUST-0026633,Speaker,2023-03-29,4,661.73
TXN-000000312,CUST-0011253,Desk Lamp,2025-07-22,5,237.14
TXN-000000313,CUST-0305804,USB-C Hub,2024-04-14,4,207.95
TXN-000000314,CUST-0106530,Smart Watch,2023-04-18,3,1013.51
TXN-000000315,CUST-0486734,USB-C Hub,2024-05-13,2,108.27
TXN-000000316,CUST-0361965,Headphones,2024-02-25,5,597.65
TXN-000000317,CUST-0183284,Keyboard,2024-03-31,2,151.45
TXN-000000318,CUST-0000213,Desk Lamp,2024-05-09,2,97.68
TXN-000000319,CUST-0332471,External SSD,2024-01-17,4,536.31
TXN-000000320,CUST-0105848,Standing Desk,2023-07-25,2,1075.87
TXN-000000321,CUST-0187906,Laptop,2023-03-27,5,5659.14
TXN-000000322,CUST-0279464,Printer,2023-10-15,3,650.96
TXN-000000323," cust-0324487  ",USB-C Hub,2025-02-21,5,299.90
TXN-000000324,CUST-0074524,Graphics Card,2025-03-09,4,2886.49
TXN-000000325,CUST-0011098,Webcam,2023-07-17,1,57.10
TXN-000000326,CUST-0098166,Power Bank,2023-07-08,4,159.98
TXN-000000327,CUST-0290945,Power Bank,2024-10-31,3,124.07
TXN-000000328,CUST-0120437,Webcam,2025-08-17,3,180.06
TXN-000000329,CUST-0125723,External SSD,2024-11-24,3,404.11
TXN-000000330,CUST-0492587,Monitor,2024-05-09,4,1163.04
TXN-000000331,CUST-0004336,Standing Desk,2023-11-02,2,1081.33
TXN-000000332,CUST-0105600,Office Chair,2023-08-05,4,1133.11
TXN-000000333,CUST-0121163,Desk Lamp,2025-09-27,4,170.45
TXN-000000334,CUST-0173763,Router,2024-01-05,5,444.13
TXN-000000335,CUST-0394358,Laptop,2025-03-27,1,1168.14
TXN-000000336,CUST-0364110,Router,2023-12-24,2,200.33
TXN-000000337,CUST-0154125,Keyboard,2025-02-28,1,78.34
TXN-000000338,CUST-0193516,USB-C Hub,2023-09-01,5,265.99
TXN-000000339,CUST-0000275,USB-C Hub,2025-04-23,5,273.37
TXN-000000340,CUST-0413229,Printer,2025-07-10,4,854.43
TXN-000000341,CUST-0003986,Tablet,2025-08-23,4,1788.45
TXN-000000342,CUST-0094654,Microphone,2024-06-30,5,596.08
TXN-000000343,CUST-0045871,Mouse,2023-06-12,1,32.92
TXN-000000344,CUST-0154833,Headphones,2023-01-19,3,369.40
TXN-000000345,CUST-0000411,External SSD,2023-06-12,2,280.09
TXN-000000346,CUST-0439674,Router,2024-04-03,4,382.19
TXN-000000347,CUST-0369014,Desk Lamp,2023-03-18,2,88.18
TXN-000000348,CUST-0147787,Router,2024-05-20,5,429.32
TXN-000000349,CUST-0278453,Monitor,2025-03-16,5,1445.37
TXN-000000350,CUST-0100378,Keyboard,2024-11-10,3,205.33
TXN-000000351,CUST-0137205,Monitor,2025-07-03,3,908.83
TXN-000000352,CUST-0416672,Standing Desk,2025-02-26,2,1133.26
TXN-000000353,CUST-0091922,Monitor,2023-05-15,4,1239.52
TXN-000000354,CUST-0000864,Standing Desk,2025-09-22,5,2550.50
TXN-000000355,CUST-0097676,Standing Desk,2023-03-10,2,1186.24
TXN-000000356,CUST-0269975,Power Bank,2024-11-18,3,126.60
TXN-000000357,CUST-0018252,Mouse,2023-05-29,2,67.97
TXN-000000358,CUST-0035582,Monitor,2025-02-17,4,1307.87
TXN-000000359,CUST-0069901,Mouse,2024-10-16,2,73.29
TXN-000000360,CUST-0292735,Keyboard,2025-01-01,1,71.53
TXN-000000361,CUST-0025405,USB-C Hub,2023-05-14,5,250.52
TXN-000000362,CUST-0302970,Keyboard,2023-08-21,3,238.61
TXN-000000363,CUST-0074026,Router,2023-11-20,4,394.31
TXN-000000364,CUST-0081787,Microphone,2023-08-21,4,527.79
TXN-000000365,CUST-0003796,Desk Lamp,2024-08-03,1,46.78
TXN-000000366,CUST-0263637,Smart Watch,2025-09-18,3,1041.29
TXN-000000367,CUST-0000105,Desk Lamp,2023-11-11,3,124.34
TXN-000000368,CUST-0123565,Webcam,2024-08-27,1,61.13
TXN-000000369,CUST-0444566,Mouse,2023-09-11,4,139.28
TXN-000000370,CUST-0461623,Tablet,2024-12-07,3,1220.83
TXN-000000371,CUST-0000028,Monitor,2025-06-15,2,568.85
TXN-000000372,CUST-0445568,USB-C Hub,2024-03-27,5,266.18
TXN-000000373," cust-0356688  ",Laptop,2025-02-08,5,6599.52
TXN-000000374,CUST-0353367,Standing Desk,2023-10-12,2,1085.54
TXN-000000375,CUST-0008533,Router,2025-08-25,4,344.99
TXN-000000376,CUST-0016848,Smart Watch,2025-07-05,1,331.36
TXN-000000377,CUST-0144377,Laptop,2025-06-03,4,5046.32
TXN-000000378,CUST-0027518,Mouse,2023-07-11,5,174.90
TXN-000000379,CUST-0051846,Headphones,2024-05-01,1,122.86
TXN-000000380,CUST-0173753,Router,2025-01-14,3,268.70
TXN-000000381,CUST-0419161,Monitor,2023-12-25,2,557.55
TXN-000000382,CUST-0369898,Microphone,2023-05-21,2,266.82
TXN-000000383,CUST-0026142,Smartphone,2023-01-30,4,3137.27
TXN-000000384,CUST-0452459,Desk Lamp,2023-11-28,4,188.65
TXN-000000385,CUST-0361693,Printer,2023-08-16,4,821.14
TXN-000000386,CUST-0472371,Monitor,2025-09-02,5,1414.45
TXN-000000387,CUST-0383406,Headphones,2024-04-19,5,655.11
TXN-000000388,CUST-0013970,Keyboard,2023-09-25,4,283.53
TXN-000000389,CUST-0133507,Graphics Card,2024-02-20,3,2129.97
TXN-000000390,CUST-0205705,Smart Watch,2023-11-09,1,300.23
TXN-000000391,CUST-0096645,Printer,2023-05-28,4,872.20
TXN-000000392,CUST-0003599,Laptop,2024-05-17,3,3829.93
TXN-000000393,CUST-0294294,Standing Desk,2023-08-11,5,2487.17
TXN-000000394,CUST-0006359,Router,2023-01-09,4,402.45
TXN-000000395,CUST-0447829,Monitor,2023-10-28,2,551.83
TXN-000000396,CUST-0128279,Speaker,2025-02-16,5,978.91
TXN-000000397,CUST-0025008,Power Bank,2023-04-03,2,80.59
