transaction_id,customer_id,product,transaction_date,quantity,amount
TXN-001450077,CUST-0000105,Microphone,2024-01-08,3,375.73
TXN-001450078,CUST-0407789,Desk Lamp,2024-05-01,3,140.92
TXN-001450079,CUST-0187245,Smartphone,2024-06-15,3,2361.54
TXN-001450080,CUST-0369154,Microphone,2024-10-15,3,353.41
TXN-001450081,CUST-0001439,Keyboard,2025-04-29,1,69.37
TXN-001450082,CUST-0071172,Headphones,2024-09-18,2,233.86
TXN-001450083,CUST-0100443,Smart Watch,2024-07-28,4,1225.81
TXN-001450084,CUST-0229567,Desk Lamp,2023-09-18,3,140.77
TXN-001450085,CUST-0451140,Power Bank,2025-06-17,3,122.85
TXN-001450086,CUST-0401330,Graphics Card,2024-06-13,2,1391.59
TXN-001450087,CUST-0414981,Laptop,2023-08-10,1,1200.99
TXN-001450088,CUST-0498130,Laptop,2023-04-12,4,4987.39
TXN-001450089,CUST-0033142,Laptop,2024-05-31,4,4367.71
TXN-001450090,CUST-0186914,Standing Desk,2023-08-07,4,2051.22
TXN-001450091,CUST-0246285,Mouse,2024-07-12,2,72.38
TXN-001450092,CUST-0059379,Standing Desk,2024-04-18,1,508.71
TXN-001450093,CUST-0030877,Tablet,2024-10-19,3,1367.65
TXN-001450094,CUST-0008781,Mouse,2025-05-13,3,94.67
TXN-001450095,CUST-0323416,Tablet,2023-03-26,1,443.90
TXN-001450096,CUST-0265708,Laptop,2024-04-04,5,5881.70
TXN-001450097,CUST-0024670,Headphones,2024-10-09,2,228.85
TXN-001450098,CUST-0053253,Speaker,2024-03-02,3,543.34
TXN-001450099,CUST-0000376,Headphones,2024-06-17,3,395.44
TXN-001450100,CUST-0002058,Laptop,2023-07-06,3,3323.13
TXN-001450100,CUST-0002058,Laptop,2023-07-06,3,3323.13
TXN-001450101,CUST-0033165,Standing Desk,2025-04-29,2,1017.48
TXN-001450102,CUST-0289588,Tablet,2025-05-23,4,1709.07
TXN-001450103,CUST-0000137,Keyboard,2024-08-02,5,362.24
TXN-001450104,CUST-0123326,Webcam,2023-09-17,5,310.28
TXN-001450105,CUST-0124015,Webcam,2025-07-05,4,227.51
TXN-001450106,CUST-0458272,External SSD,2023-04-15,2,306.95
TXN-001450107,CUST-0000179,Speaker,2024-12-30,5,884.38
TXN-001450108,CUST-0280852,Tablet,2023-05-01,4,1659.67
TXN-001450109,CUST-0001312,Headphones,2025-05-13,1,116.05
TXN-001450110,CUST-0344755,Headphones,2024-04-19,5,622.38
TXN-001450111,CUST-0044402,Microphone,2023-10-03,3,366.30
TXN-001450112,CUST-0290568,Laptop,2024-09-02,4,4728.77
TXN-001450113,CUST-0434299,Mouse,2025-04-28,1,37.57
TXN-001450114,CUST-0018423,Laptop,2025-04-21,5,6577.78
TXN-001450115,CUST-0096992,Smart Watch,2024-11-08,1,340.56
TXN-001450116,CUST-0070770,Mouse,2024-04-11,4,130.10
TXN-001450117,CUST-0002869,Printer,2025-02-21,5,1046.82
TXN-001450118,CUST-0266415,Standing Desk,2024-02-18,4,1989.59
TXN-001450119,CUST-0000319,External SSD,2024-08-22,5,761.04
TXN-001450120,CUST-0034418,Keyboard,2024-01-23,1,78.35
TXN-001450121,CUST-0000013,External SSD,2024-04-14,4,613.31
TXN-001450122,CUST-0211132,Laptop,2023-05-28,2,2585.12
TXN-001450123," cust-0000005  ",USB-C Hub,2025-02-01,3,161.04
TXN-001450124,CUST-0004084,Printer,2024-10-27,5,972.27
TXN-001450125,CUST-0101432,Power Bank,2024-06-05,3,123.43
TXN-001450126,CUST-0067780,Speaker,2023-02-17,2,392.51
TXN-001450127,CUST-0086578,Office Chair,2023-01-02,2,549.58
TXN-001450128,CUST-0009032,Mouse,2023-07-16,2,76.77
TXN-001450129,CUST-0001799,Power Bank,2024-05-23,1,43.18
TXN-001450130,CUST-0009632,Headphones,2025-07-21,4,525.44
TXN-001450131,CUST-0139984,Router,2025-06-23,4,398.72
TXN-001450132,CUST-0182544,Smart Watch,2025-08-27,1,299.58
TXN-001450133,CUST-0319359,Office Chair,2023-07-10,5,1362.65
TXN-001450134,CUST-0127934,Router,2023-04-05,4,404.70
TXN-001450135,CUST-0012336,Mouse,2023-03-22,1,36.20
TXN-001450136,CUST-0148324,Power Bank,2024-11-07,3,116.77
TXN-001450137,CUST-0004388,Smart Watch,2025-05-11,2,683.36
TXN-001450138,CUST-0458134,Smart Watch,2025-02-12,2,655.31
TXN-001450139,CUST-0014449,Standing Desk,2023-06-14,5,2664.06
TXN-001450140,CUST-0000580,USB-C Hub,2023-06-22,3,159.99
TXN-001450141,CUST-0323937,Laptop,2024-10-28,2,2452.13
TXN-001450142,CUST-0000607,Graphics Card,2024-03-12,5,3291.01
TXN-001450143,CUST-0240691,Keyboard,2023-01-21,2,153.13
TXN-001450144,CUST-0292121,External SSD,2025-01-31,3,425.43
TXN-001450145,CUST-0012835,Webcam,2023-09-11,4,261.17
TXN-001450146,CUST-0001956,Mouse,2023-11-26,4,129.94
TXN-001450147,CUST-0489328,Laptop,2023-05-14,1,1218.83
TXN-001450148,CUST-0021262,Printer,2024-03-19,4,864.48
TXN-001450149,CUST-0248366,Printer,2025-01-13,3,594.55
TXN-001450150,CUST-0111013,Headphones,2024-11-01,2,250.86
TXN-001450151,CUST-0072670,Webcam,2024-06-26,2,110.49
TXN-001450152,CUST-0236477,Power Bank,2023-08-16,3,120.30
TXN-001450153,CUST-0025567,Mouse,2024-08-01,5,168.37
TXN-001450154,CUST-0001637,Mouse,2023-12-05,4,145.93
TXN-001450155,CUST-0121619,Mouse,2024-05-02,4,142.76
TXN-001450156,CUST-0225407,External SSD,2024-05-23,4,526.37
TXN-001450157,CUST-0366130,Webcam,2023-09-20,2,110.97
TXN-001450158,CUST-0159177,Graphics Card,2024-03-26,5,3653.05
TXN-001450159,CUST-0076212,Smartphone,2023-10-08,1,882.81
TXN-001450160,CUST-0138759,Keyboard,2024-11-14,1,68.81
TXN-001450161,CUST-0177960,Webcam,2023-09-17,5,299.22
TXN-001450162,CUST-0172619,Standing Desk,2024-08-16,2,1148.88
TXN-001450163,CUST-0053464,Desk Lamp,2025-01-10,4,189.42
TXN-001450164,CUST-0285747,Tablet,2024-11-23,4,1795.94
TXN-001450165,CUST-0195982,Graphics Card,2024-08-23,1,738.89
TXN-001450166,CUST-0202459,Printer,2025-08-01,4,836.26
TXN-001450167,CUST-0057659,Printer,2025-07-30,5,1154.54
TXN-001450168,CUST-0041828,Monitor,2024-10-02,3,869.78
TXN-001450169,CUST-0243818,Keyboard,2024-04-26,3,203.57
TXN-001450170,CUST-0419572,Standing Desk,2025-07-31,2,1169.30
TXN-001450171,CUST-0010036,External SSD,2023-11-19,1,145.65
TXN-001450172,CUST-0302317,Mouse,2025-02-12,4,141.80
TXN-001450173," cust-0228323  ",External SSD,2024-07-17,1,149.18
TXN-001450174,CUST-0184235,Webcam,2025-08-06,3,178.60
TXN-001450175,CUST-0153710,Router,2024-07-27,5,488.90
TXN-001450176,CUST-0009519,Tablet,2023-04-23,1,414.28
TXN-001450177,CUST-0032127,Laptop,2023-12-08,3,3493.00
TXN-001450178,CUST-0000153,Tablet,2023-12-22,2,831.62
TXN-001450179,CUST-0031611,Desk Lamp,2024-12-24,2,81.47
TXN-001450180,CUST-0114780,Router,2023-02-11,4,349.25
TXN-001450181,CUST-0237498,External SSD,2024-10-12,4,611.21
TXN-001450182,CUST-0235821,Graphics Card,2024-10-23,3,2141.67
TXN-001450183,CUST-0040722,External SSD,2024-12-19,4,580.38
TXN-001450184,CUST-0035951,Laptop,2025-09-11,4,4423.70
TXN-001450185,CUST-0285900,Microphone,2024-07-16,2,263.39
TXN-001450186,CUST-0122336,Microphone,2025-04-08,4,555.87
TXN-001450187,CUST-0359199,Standing Desk,2024-12-10,1,562.59
TXN-001450188,CUST-0119538,Router,2023-07-06,5,512.05
TXN-001450189,CUST-0186528,Keyboard,2023-06-06,4,272.09
TXN-001450190,CUST-0307735,Headphones,2024-06-21,2,226.98
TXN-001450191,CUST-0274741,Office Chair,2023-10-10,2,548.66
TXN-001450192,CUST-0037520,Keyboard,2024-10-18,3,236.10
TXN-001450193,CUST-0242113,Smart Watch,2024-07-20,2,689.79
TXN-001450194,CUST-0500582,Webcam,2024-01-19,2,113.95
TXN-001450195,CUST-0051922,Tablet,2024-10-22,2,860.74
TXN-001450196,CUST-0496042,Tablet,2024-12-07,2,942.60
TXN-001450197,CUST-0071028,Standing Desk,2024-12-30,5,2892.11
TXN-001450198,CUST-0012977,Graphics Card,2025-06-27,1,725.55
TXN-001450199,CUST-0260224,External SSD,2023-11-23,4,519.16
TXN-001450200,CUST-0289888,Power Bank,2024-03-06,2,80.16
TXN-001450200,CUST-0289888,Power Bank,2024-03-06,2,80.16
TXN-001450201,CUST-0196401,Power Bank,2025-02-15,1,40.59
TXN-001450202,CUST-0333521,Microphone,2024-10-06,5,626.71
TXN-001450203,CUST-0001010,Standing Desk,2025-07-07,3,1671.26
TXN-001450204,CUST-0181738,Headphones,2025-03-14,2,246.32
TXN-001450205,CUST-0006279,Printer,2025-01-19,3,600.79
TXN-001450206,CUST-0111982,USB-C Hub,2023-03-07,2,114.08
TXN-001450207,CUST-0000385,Graphics Card,2024-10-20,5,3697.56
TXN-001450208,CUST-0000706,Standing Desk,2023-06-23,5,2932.72
TXN-001450209,CUST-0064341,Printer,2024-05-17,1,213.63
TXN-001450210,CUST-0480554,Router,2024-10-02,1,93.85
TXN-001450211,CUST-0243244,Office Chair,2025-09-09,1,245.43
TXN-001450212,CUST-0197863,Graphics Card,2025-05-14,1,631.61
TXN-001450213,CUST-0032258,Speaker,2024-07-14,2,387.04
TXN-001450214,CUST-0219872,Desk Lamp,2024-10-03,2,98.76
TXN-001450215,CUST-0091141,Smart Watch,2025-01-15,1,334.17
TXN-001450216,CUST-0001020,Router,2023-04-23,4,393.49
TXN-001450217,CUST-0016210,Headphones,2024-04-10,3,326.47
TXN-001450218,CUST-0114504,External SSD,2023-02-02,1,149.76
TXN-001450219,CUST-0038883,Printer,2024-04-10,2,414.64
TXN-001450220,CUST-0113216,Graphics Card,2024-02-13,2,1503.11
TXN-001450221,CUST-0042620,External SSD,2023-05-30,1,146.18
TXN-001450222,CUST-0443094,USB-C Hub,2023-09-16,1,58.23
TXN-001450223," cust-0058545  ",USB-C Hub,2025-06-03,2,111.85
TXN-001450224,CUST-0046050,Standing Desk,2024-08-06,2,1072.66
TXN-001450225,CUST-0056302,Printer,2023-12-11,1,226.65
TXN-001450226,CUST-0097525,Office Chair,2023-02-06,5,1213.73
TXN-001450227,CUST-0123054,Smartphone,2024-04-05,1,831.86
TXN-001450228,CUST-0000019,Tablet,2023-04-15,5,2182.92
TXN-001450229,CUST-0122225,Router,2024-05-17,5,489.34
TXN-001450230,CUST-0006670,Graphics Card,2023-11-26,5,3364.22
TXN-001450231,CUST-0502289,Tablet,2023-03-12,4,1834.13
TXN-001450232,CUST-0057537,Monitor,2023-11-28,2,574.70
TXN-001450233,CUST-0003160,External SSD,2023-08-10,4,571.49
TXN-001450234,CUST-0086755,Keyboard,2024-06-09,4,315.46
TXN-001450235,CUST-0012180,Monitor,2024-11-14,2,568.17
TXN-001450236,CUST-0203400,Router,2023-06-26,5,428.32
TXN-001450237,CUST-0015402,Microphone,2025-04-22,3,396.95
TXN-001450238,CUST-0014862,Graphics Card,2023-02-21,4,2700.74
TXN-001450239,CUST-0000557,Microphone,2024-06-25,5,661.21
TXN-001450240,CUST-0029958,Desk Lamp,2024-02-17,2,84.21
TXN-001450241,CUST-0313319,Speaker,2024-08-27,5,845.03
TXN-001450242,CUST-0074894,Keyboard,2023-12-15,2,148.84
TXN-001450243,CUST-0154312,Graphics Card,2023-09-09,1,710.20
TXN-001450244,CUST-0408976,Headphones,2024-03-07,5,614.21
TXN-001450245,CUST-0014375,Office Chair,2024-07-27,3,765.50
TXN-001450246,CUST-0212871,Speaker,2023-04-06,2,338.60
TXN-001450247,CUST-0379533,Graphics Card,2024-06-14,2,1348.56
TXN-001450248,CUST-0045114,Office Chair,2023-08-07,3,758.25
TXN-001450249,CUST-0000479,Smartphone,2024-06-15,2,1639.96
TXN-001450250,CUST-0254037,Router,2024-12-10,3,290.62
TXN-001450251,CUST-0000407,Smart Watch,2024-02-24,4,1231.48
TXN-001450252,CUST-0354797,Router,2024-07-30,2,193.84
TXN-001450253,CUST-0007067,Smartphone,2025-08-27,1,918.75
TXN-001450254,CUST-0376592,Monitor,2025-08-19,2,641.25
TXN-001450255,CUST-0031725,Router,2023-11-06,4,389.33
TXN-001450256,CUST-0437599,USB-C Hub,2023-06-04,5,255.44
TXN-001450257,CUST-0020671,Microphone,2024-06-14,1,142.78
TXN-001450258,CUST-0062336,Office Chair,2023-03-05,2,479.35
TXN-001450259,CUST-0069444,External SSD,2023-09-29,3,379.49
TXN-001450260,CUST-0317399,External SSD,2025-05-06,2,290.65
TXN-001450261,CUST-0237320,Router,2024-11-04,2,195.36
TXN-001450262,CUST-0069517,Laptop,2024-05-07,2,2579.53
TXN-001450263,CUST-0033265,Keyboard,2024-12-09,5,350.50
TXN-001450264,CUST-0000036,Tablet,2025-02-20,5,2256.32
TXN-001450265,CUST-0007129,Monitor,2025-04-29,4,1183.36
TXN-001450266,CUST-0258060,Printer,2023-08-31,5,976.30
TXN-001450267,CUST-0050357,Monitor,2023-12-07,1,325.48
TXN-001450268,CUST-0072710,Office Chair,2023-03-14,2,485.35
TXN-001450269,CUST-0137583,Standing Desk,2025-09-08,5,2539.66
TXN-001450270,CUST-0296068,Power Bank,2024-04-13,3,117.27
TXN-001450271,CUST-0459604,Printer,2024-01-05,4,872.51
TXN-001450272,CUST-0149627,USB-C Hub,2023-04-22,3,176.69
TXN-001450273," cust-0406899  ",Microphone,2024-01-08,3,365.88
TXN-001450274,CUST-0138892,Speaker,2023-06-24,5,939.37
TXN-001450275,CUST-0462376,Keyboard,2023-07-30,2,147.77
TXN-001450276,CUST-0040418,Microphone,2023-02-26,1,121.01
TXN-001450277,CUST-0024523,Headphones,2024-05-01,5,651.78
TXN-001450278,CUST-0128350,External SSD,2024-03-22,3,382.67
TXN-001450279,CUST-0266935,Office Chair,2024-04-18,2,540.87
TXN-001450280,CUST-0051951,USB-C Hub,2023-02-13,1,58.17
TXN-001450281,CUST-0138703,Monitor,2024-03-14,4,1262.90
TXN-001450282,CUST-0000677,Headphones,2023-06-24,1,130.76
TXN-001450283,CUST-0354133,Router,2024-08-01,3,265.79
TXN-001450284,CUST-0476056,Microphone,2025-01-17,3,413.64
TXN-001450285,CUST-0162836,External SSD,2023-05-04,2,255.13
TXN-001450286,CUST-0436607,Webcam,2025-02-26,5,306.05
TXN-001450287,CUST-0502586,Laptop,2024-06-25,5,5447.49
TXN-001450288,CUST-0014494,Desk Lamp,2024-08-19,3,144.44
TXN-001450289,CUST-0067168,Power Bank,2024-04-29,4,144.51
TXN-001450290,CUST-0175273,Mouse,2023-06-19,1,33.81
TXN-001450291,CUST-0020720,Power Bank,2023-01-11,2,79.44
TXN-001450292,CUST-0409971,USB-C Hub,2024-01-01,4,224.57
TXN-001450293,CUST-0047018,External SSD,2025-02-25,4,586.49
TXN-001450294,CUST-0184602,Printer,2024-06-09,1,201.63
TXN-001450295,CUST-0003042,Smartphone,2025-08-27,4,3736.78
TXN-001450296,CUST-0003902,Graphics Card,2025-01-29,4,2768.18
TXN-001450297,CUST-0006614,Graphics Card,2024-02-23,4,2674.04
TXN-001450298,CUST-0156289,Desk Lamp,2024-03-23,3,143.32
TXN-001450299,CUST-0027426,USB-C Hub,2024-09-16,2,99.07
TXN-001450300,CUST-0032506,Printer,2024-08-29,2,424.10
TXN-001450300,CUST-0032506,Printer,2024-08-29,2,424.10
TXN-001450301,CUST-0022445,Power Bank,2023-10-14,2,79.21
TXN-001450302,CUST-0092614,Router,2023-01-11,4,367.21
TXN-001450303,CUST-0110446,Microphone,2024-07-03,3,395.17
TXN-001450304,CUST-0266039,Mouse,2023-08-24,1,36.37
TXN-001450305,CUST-0491039,Microphone,2024-09-13,3,406.10
TXN-001450306,CUST-0404157,Headphones,2025-06-13,1,119.70
TXN-001450307,CUST-0250640,Speaker,2024-09-22,1,187.53
TXN-001450308,CUST-0054336,Power Bank,2025-06-10,1,42.41
TXN-001450309,CUST-0365336,Printer,2023-01-01,4,764.92
TXN-001450310,CUST-0172694,Monitor,2025-06-19,1,327.21
TXN-001450311,CUST-0129138,Laptop,2025-05-02,2,2406.81
TXN-001450312,CUST-0283415,Tablet,2025-02-26,3,1359.58
TXN-001450313,CUST-0164381,Microphone,2025-06-09,5,606.36
TXN-001450314,CUST-0139595,USB-C Hub,2023-07-02,1,54.16
TXN-001450315,CUST-0007243,Tablet,2025-04-03,2,865.96
TXN-001450316,CUST-0066604,Laptop,2025-05-26,1,1130.19
TXN-001450317,CUST-0440944,Speaker,2024-06-18,1,185.30
TXN-001450318,CUST-0149343,Graphics Card,2023-06-24,4,2526.23
TXN-001450319,CUST-0007808,Webcam,2024-12-22,1,63.68
TXN-001450320,CUST-0008907,Office Chair,2023-10-23,5,1184.19
TXN-001450321,CUST-0421640,Smart Watch,2025-09-12,2,651.22
TXN-001450322,CUST-0334986,Smartphone,2023-04-07,4,3453.18
TXN-001450323," cust-0119988  ",Smartphone,2025-06-10,4,3605.87
TXN-001450324,CUST-0110072,USB-C Hub,2025-03-21,2,105.34
TXN-001450325,CUST-0108946,Smart Watch,2023-05-24,1,351.45
TXN-001450326,CUST-0119716,Smart Watch,2023-07-11,4,1184.96
TXN-001450327,CUST-0487200,Keyboard,2024-06-02,5,368.93
TXN-001450328,CUST-0012252,External SSD,2024-08-05,3,408.41
TXN-001450329,CUST-0073614,Headphones,2023-08-04,2,231.37
TXN-001450330,CUST-0453746,Office Chair,2023-08-07,1,236.76
TXN-001450331,CUST-0197089,Keyboard,2025-04-28,5,349.51
TXN-001450332,CUST-0352424,Graphics Card,2024-08-13,4,2851.49
TXN-001450333,CUST-0315435,Router,2024-10-31,1,86.25
TXN-001450334,CUST-0007071,Tablet,2025-02-12,4,1876.98
TXN-001450335,CUST-0211588,Router,2024-06-01,2,184.37
TXN-001450336,CUST-0022698,Tablet,2024-09-27,2,942.44
TXN-001450337,CUST-0390671,Microphone,2024-02-06,5,624.72
TXN-001450338,CUST-0040108,Keyboard,2025-03-27,1,74.96
TXN-001450339,CUST-0068914,Mouse,2023-12-06,3,109.24
TXN-001450340,CUST-0050407,External SSD,2024-04-18,1,138.75
TXN-001450341,CUST-0039216,Microphone,2024-07-25,2,270.13
TXN-001450342,CUST-0060544,Monitor,2023-09-01,2,611.64
TXN-001450343,CUST-0329895,Graphics Card,2025-01-25,2,1428.35
TXN-001450344,CUST-0284703,Office Chair,2023-07-24,1,238.17
TXN-001450345,CUST-0039150,Office Chair,2023-07-27,2,531.85
TXN-001450346,CUST-0223458,Mouse,2023-04-02,1,33.36
TXN-001450347,CUST-0045233,Mouse,2025-09-04,5,177.56
TXN-001450348,CUST-0003642,Power Bank,2023-09-04,3,124.81
TXN-001450349,CUST-0025349,Headphones,2024-08-06,1,109.39
TXN-001450350,CUST-0118976,Microphone,2024-11-27,2,246.65
TXN-001450351,CUST-0084329,Office Chair,2023-12-27,3,767.80
TXN-001450352,CUST-0026970,Graphics Card,2023-03-20,3,1903.39
TXN-001450353,CUST-0484919,Printer,2025-03-05,5,1121.28
TXN-001450354,CUST-0224596,Laptop,2023-10-17,1,1205.47
TXN-001450355,CUST-0041690,Printer,2025-03-18,5,1143.10
TXN-001450356,CUST-0440267,Headphones,2024-07-13,2,260.11
TXN-001450357,CUST-0478576,Desk Lamp,2025-03-08,2,93.07
TXN-001450358,CUST-0002350,USB-C Hub,2023-01-17,4,230.38
TXN-001450359,CUST-0007585,Office Chair,2023-02-02,1,241.34
TXN-001450360,CUST-0431309,Tablet,2023-08-25,1,483.72
TXN-001450361,CUST-0367786,Office Chair,2024-02-07,5,1229.00
TXN-001450362,CUST-0083547,USB-C Hub,2025-03-02,3,176.61
TXN-001450363,CUST-0045617,Router,2025-01-17,5,438.19
TXN-001450364,CUST-0144457,USB-C Hub,2024-05-06,3,161.93
TXN-001450365,CUST-0092831,Speaker,2023-01-06,1,180.89
TXN-001450366,CUST-0154726,Graphics Card,2024-07-08,1,744.18
TXN-001450367,CUST-0046492,Monitor,2023-03-03,2,594.59
TXN-001450368,CUST-0087365,Webcam,2024-09-12,5,298.86
TXN-001450369,CUST-0035843,Smart Watch,2023-07-10,3,1052.14
TXN-001450370,CUST-0212467,Office Chair,2024-11-02,3,724.85
TXN-001450371,CUST-0114181,External SSD,2023-04-12,1,138.55
TXN-001450372,CUST-0004004,Microphone,2023-08-10,2,278.48
TXN-001450373," cust-0479703  ",Tablet,2025-09-05,3,1473.61
TXN-001450374,CUST-0004282,Tablet,2024-04-25,5,2151.07
TXN-001450375,CUST-0161114,Smartphone,2025-02-02,2,1787.21
TXN-001450376,CUST-0079612,Power Bank,2025-09-02,1,43.31
TXN-001450377,CUST-0363070,Power Bank,2023-11-10,2,80.22
TXN-001450378,CUST-0489303,Office Chair,2024-11-18,1,254.58
TXN-001450379,CUST-0419066,Power Bank,2023-11-28,5,196.51
TXN-001450380,CUST-0020812,Power Bank,2025-08-28,3,109.76
TXN-001450381,CUST-0035490,Smart Watch,2024-08-21,2,638.57
TXN-001450382,CUST-0019737,Smart Watch,2024-02-15,2,687.73
TXN-001450383,CUST-0246495,Power Bank,2023-11-05,3,131.78
TXN-001450384,CUST-0066246,Speaker,2024-09-02,1,173.39
TXN-001450385,CUST-0000031,Tablet,2025-04-08,3,1254.52
TXN-001450386,CUST-0335704,Tablet,2024-08-14,4,1821.17
TXN-001450387,CUST-0002999,Router,2025-01-20,1,88.79
TXN-001450388,CUST-0002810,Headphones,2024-02-28,4,503.72
TXN-001450389,CUST-0034979,Laptop,2023-03-21,1,1260.78
TXN-001450390,CUST-0036557,Smart Watch,2025-04-17,1,330.27
TXN-001450391,CUST-0488773,Webcam,2024-03-23,5,293.41
TXN-001450392,CUST-0035585,Smart Watch,2024-03-07,5,1552.32
TXN-001450393,CUST-0293614,Smartphone,2024-05-16,5,4115.78
TXN-001450394,CUST-0280514,Microphone,2024-08-13,5,670.63
TXN-001450395,CUST-0033558,Smart Watch,2023-06-23,5,1598.33
TXN-001450396,CUST-0149528,Router,2023-01-19,5,445.38
TXN-001450397,CUST-0202576,Standing Desk,2023-10-05,3,1676.35
